Type               ,Version            ,S/N                ,Region             ,
LT24V080A          ,P3.4               ,PI504428           ,US                 ,
Bat cap,Temp   ,Profile,Del chg,Cond ch,I float,V float,I equal,Time eq,Del eql,Period ,Length ,Section,T elect,
    600,     70,OPP    ,      0,      0,    5.0,  2.250,   27.0,      4,      0,     64,    3.1,     50,      0,
Charge ,Part ch,Full ch,Equal  ,DF1    ,DF2    ,DF3    ,TH     ,DF7    ,DF4    ,DF5    ,DFC    ,TH Mod ,
   4196,  59401, -55205,   5891,     20,      0,     26,      0,    272,    822,  20331,     65,      0,
Nr     ,S/N                ,Capacit,U batt ,Temp   ,Techno ,Profile,% init ,U start,U end  ,I end  ,Temp en,Chg Tim,Ah     ,kWh    ,Chg end,Default,SoC                ,DBa                ,CFC    ,
    185,                   ,    600,     24,     69,       ,OPP    ,     74,   2.10,   2.43,     31,     69,     56,     58,   1.72,Part ch,       ,01/24/2022 15:35:00,01/24/2022 16:32:00,      0,
    184,                   ,    600,     24,     69,       ,OPP    ,     25,   2.00,   2.43,     30,     69,    193,    226,   6.51,Full ch,       ,01/24/2022 17:33:00,01/24/2022 22:51:00,      0,
    183,                   ,    600,     24,     69,       ,OPP    ,     62,   2.07,   2.43,     30,     69,     58,     59,   1.73,Full ch,       ,01/25/2022 01:08:00,01/25/2022 07:33:00,      0,
    182,                   ,    600,     24,     69,       ,OPP    ,     42,   2.03,   2.35,     80,     69,     36,     48,   1.36,Part ch,       ,01/25/2022 13:19:00,01/25/2022 13:56:00,      0,
    181,                   ,    600,     24,     69,       ,OPP    ,     37,   2.02,   2.18,      0,     69,     40,     53,   1.49,Full ch,       ,01/25/2022 15:52:00,01/25/2022 16:33:00,  16384,
    180,                   ,    600,     24,     69,       ,OPP    ,     24,   1.99,   2.43,     30,     69,    192,    220,   6.31,Full ch,       ,01/25/2022 18:56:00,01/26/2022 00:06:00,      0,
    179,                   ,    600,     24,     69,       ,OPP    ,     72,   2.09,   2.43,     30,     69,     23,     20,   0.59,Full ch,       ,01/26/2022 00:55:00,01/26/2022 06:49:00,      0,
    178,                   ,    600,     24,     69,       ,OPP    ,     28,   2.00,   2.43,     30,     69,    195,    227,   6.51,Full ch,       ,01/26/2022 19:02:00,01/26/2022 23:21:00,      0,
    177,                   ,    600,     24,     69,       ,OPP    ,     94,   2.13,   2.43,     30,     69,      4,      2,   0.08,Full ch,       ,01/27/2022 00:40:00,01/27/2022 06:41:00,      0,
    176,                   ,    600,     24,     69,       ,OPP    ,      5,   1.94,   2.43,     30,     69,    247,    290,   8.22,Full ch,DF4    ,01/28/2022 01:40:00,01/28/2022 06:49:00,   4096,
    175,                   ,    600,     24,     69,       ,OPP    ,     10,   1.97,   2.43,     30,     69,    222,    253,   7.20,Full ch,       ,01/29/2022 01:31:00,01/29/2022 07:18:00,      0,
    174,                   ,    600,     24,     69,       ,OPP    ,     50,   2.05,   2.43,     30,     69,     67,     72,   2.10,Full ch,       ,01/29/2022 11:01:00,01/30/2022 00:04:00,      0,
    173,                   ,    600,     24,     69,       ,EQUAL  ,     89,   2.12,   2.52,     15,     69,    479,    167,   5.17,Full ch,       ,01/30/2022 00:04:00,01/31/2022 07:16:00,      0,
    172,                   ,    600,     24,     69,       ,OPP    ,     30,   2.01,   4.10,      0,     69,     38,     50,   1.39,Full ch,       ,01/31/2022 13:18:00,01/31/2022 13:57:00,  16384,
    171,                   ,    600,     24,     69,       ,OPP    ,     28,   2.00,   2.38,     80,     69,     63,     84,   2.39,Part ch,       ,01/31/2022 20:08:00,01/31/2022 21:12:00,      0,
    170,                   ,    600,     24,     69,       ,OPP    ,     57,   2.06,   2.43,     30,     69,     69,     73,   2.14,Full ch,       ,01/31/2022 21:48:00,01/31/2022 23:19:00,      0,
    169,                   ,    600,     24,     69,       ,OPP    ,     90,   2.13,   2.43,     31,     69,      4,      2,   0.08,Full ch,       ,01/31/2022 23:50:00,02/01/2022 06:42:00,      0,
    168,                   ,    600,     24,     69,       ,OPP    ,     55,   2.06,   2.35,     80,     69,     28,     38,   1.08,Part ch,       ,02/01/2022 18:22:00,02/01/2022 18:51:00,      0,
    167,                   ,    600,     24,     69,       ,OPP    ,     58,   2.07,   2.43,     30,     69,    120,    127,   3.71,Full ch,       ,02/01/2022 19:18:00,02/01/2022 22:05:00,      0,
    166,                   ,    600,     24,     69,       ,OPP    ,     47,   2.04,   2.43,     30,     69,    104,    115,   3.31,Full ch,       ,02/02/2022 01:10:00,02/02/2022 06:46:00,      0,
    165,                   ,    600,     24,     69,       ,OPP    ,     59,   2.07,   2.43,     54,     69,     29,     35,   1.04,Part ch,       ,02/02/2022 09:45:00,02/02/2022 10:15:00,      0,
    164,                   ,    600,     24,     69,       ,OPP    ,     18,   1.98,   2.43,     33,     69,    177,    210,   6.01,Part ch,       ,02/02/2022 18:55:00,02/02/2022 21:52:00,      0,
    163,                   ,    600,     24,     69,       ,OPP    ,     68,   2.09,   2.43,     30,     69,     56,     51,   1.50,Full ch,       ,02/03/2022 00:46:00,02/03/2022 06:42:00,      0,
    162,                   ,    600,     24,     69,       ,OPP    ,     20,   1.99,   2.43,     64,     69,    168,    221,   6.23,Part ch,       ,02/03/2022 17:37:00,02/03/2022 20:26:00,      0,
    161,                   ,    600,     24,     69,       ,OPP    ,     65,   2.08,   2.43,     31,     69,      4,      3,   0.09,Full ch,       ,02/04/2022 00:23:00,02/04/2022 06:39:00,      0,
    160,                   ,    600,     24,     69,       ,OPP    ,     36,   2.02,   2.31,     80,     69,     20,     26,   0.74,Part ch,       ,02/04/2022 15:34:00,02/04/2022 15:54:00,      0,
    159,                   ,    600,     24,     69,       ,OPP    ,     71,   2.09,   2.43,     74,     69,     26,     34,   1.00,Part ch,       ,02/04/2022 16:30:00,02/04/2022 16:57:00,      0,
    158,                   ,    600,     24,     69,       ,OPP    ,      5,   1.95,   2.27,     80,     69,      5,      6,   0.18,Part ch,DF4    ,02/04/2022 19:01:00,02/04/2022 19:07:00,   4096,
    157,                   ,    600,     24,     69,       ,OPP    ,      5,   1.95,   2.43,     30,     69,    221,    258,   7.34,Full ch,DF4    ,02/04/2022 19:18:00,02/04/2022 23:01:00,   4096,
    156,                   ,    600,     24,     69,       ,OPP    ,     49,   2.04,   2.43,     30,     69,     63,     58,   1.72,Full ch,       ,02/05/2022 00:36:00,02/05/2022 06:42:00,      0,
    155,                   ,    600,     24,     69,       ,OPP    ,     43,   2.03,   2.40,     80,     69,     34,     45,   1.29,Part ch,       ,02/05/2022 15:53:00,02/05/2022 16:27:00,      0,
    154,                   ,    600,     24,     69,       ,OPP    ,     26,   2.00,   2.43,     30,     69,    161,    184,   5.26,Full ch,       ,02/05/2022 21:30:00,02/06/2022 00:17:00,      0,
    153,                   ,    600,     24,     69,       ,EQUAL  ,     99,   2.19,   2.50,     14,     69,    479,    167,   5.08,Full ch,       ,02/06/2022 00:17:00,02/07/2022 06:45:00,      0,
    152,                   ,    600,     24,     69,       ,OPP    ,     48,   2.04,   2.37,     80,     69,     21,     28,   0.82,Part ch,       ,02/07/2022 09:52:00,02/07/2022 10:15:00,      0,
    151,                   ,    600,     24,     69,       ,OPP    ,      8,   1.96,   2.43,     30,     69,    241,    284,   8.13,Full ch,DF4    ,02/08/2022 00:24:00,02/08/2022 07:09:00,   4096,
    150,                   ,    600,     24,     69,       ,OPP    ,     68,   2.09,   2.43,     58,     69,      8,      9,   0.28,Part ch,       ,02/08/2022 07:44:00,02/08/2022 07:52:00,      0,
    149,                   ,    600,     24,     69,       ,OPP    ,     22,   1.99,   2.44,     30,     69,    223,    253,   7.26,Full ch,       ,02/09/2022 00:54:00,02/09/2022 07:15:00,      0,
    148,                   ,    600,     24,     69,       ,OPP    ,      5,   1.95,   2.25,     80,     69,     42,     57,   1.54,Part ch,DF4    ,02/09/2022 16:12:00,02/09/2022 16:55:00,   4096,
    147,                   ,    600,     24,     69,       ,OPP    ,     11,   1.97,   2.43,     30,     69,    253,    288,   8.18,Full ch,       ,02/09/2022 18:27:00,02/09/2022 23:31:00,      0,
    146,                   ,    600,     24,     69,       ,OPP    ,     27,   2.00,   2.43,     30,     69,    199,    227,   6.55,Full ch,       ,02/09/2022 23:44:00,02/10/2022 06:46:00,      0,
    145,                   ,    600,     24,     69,       ,OPP    ,     46,   2.04,   2.35,     80,     69,     22,     29,   0.83,Part ch,       ,02/10/2022 09:50:00,02/10/2022 10:13:00,      0,
    144,                   ,    600,     24,     69,       ,OPP    ,     36,   2.02,   2.43,     30,     69,    174,    198,   5.70,Full ch,       ,02/10/2022 16:22:00,02/10/2022 21:22:00,      0,
    143,                   ,    600,     24,     69,       ,OPP    ,     58,   2.07,   2.43,     30,     69,     40,     35,   1.02,Full ch,       ,02/10/2022 22:56:00,02/11/2022 07:07:00,      0,
    142,                   ,    600,     24,     69,       ,OPP    ,     44,   2.03,   2.24,      0,     69,     23,     30,   0.86,Part ch,       ,02/11/2022 09:52:00,02/11/2022 10:16:00,      0,
    141,                   ,    600,     24,     69,       ,OPP    ,     33,   2.01,   2.43,     30,     69,    118,    130,   3.76,Full ch,       ,02/11/2022 22:08:00,02/12/2022 06:43:00,      0,
    140,                   ,    600,     24,     69,       ,OPP    ,     38,   2.02,   2.31,     80,     69,     11,     15,   0.43,Part ch,       ,02/12/2022 16:05:00,02/12/2022 16:17:00,      0,
    139,                   ,    600,     24,     69,       ,OPP    ,     46,   2.04,   2.43,     30,     69,    107,    119,   3.45,Full ch,       ,02/12/2022 18:09:00,02/13/2022 00:04:00,      0,
    138,                   ,    600,     24,     69,       ,EQUAL  ,     91,   2.13,   2.51,     15,     69,    479,    167,   5.14,Full ch,       ,02/13/2022 00:04:00,02/14/2022 06:27:00,      0,
    137,                   ,    600,     24,     69,       ,OPP    ,     20,   1.99,   2.43,     30,     69,    204,    241,   6.87,Full ch,       ,02/14/2022 16:33:00,02/15/2022 07:11:00,      0,
    136,                   ,    600,     24,     69,       ,OPP    ,     32,   2.01,   2.43,     30,     69,    120,    133,   3.85,Full ch,       ,02/15/2022 21:04:00,02/16/2022 06:41:00,      0,
    135,                   ,    600,     24,     69,       ,OPP    ,     57,   2.07,   2.43,     70,     69,     25,     33,   0.97,Full ch,       ,02/16/2022 09:49:00,02/16/2022 10:15:00,      0,
    134,                   ,    600,     24,     69,       ,OPP    ,     33,   2.01,   2.43,     30,     69,    114,    131,   3.78,Full ch,       ,02/16/2022 21:30:00,02/17/2022 06:40:00,      0,
    133,                   ,    600,     24,     69,       ,OPP    ,     72,   2.09,   2.43,     30,     69,      9,      6,   0.19,Full ch,       ,02/17/2022 12:02:00,02/17/2022 12:12:00,      0,
    132,                   ,    600,     24,     69,       ,EQUAL  ,     99,   2.28,   3.35,      0,     69,     59,     22,   0.67,Full ch,DF5    ,02/17/2022 12:12:00,02/17/2022 13:12:00,    512,
    131,                   ,    600,     24,     69,       ,OPP    ,     76,   2.10,   2.43,     34,     69,      3,      2,   0.08,Full ch,       ,02/17/2022 13:31:00,02/17/2022 13:35:00,      0,
    130,                   ,    600,     24,     69,       ,EQUAL  ,     99,   2.30,   2.50,     15,     69,    422,    153,   4.72,Part ch,       ,02/17/2022 13:35:00,02/17/2022 20:38:00,      0,
    129,                   ,    600,     24,     69,       ,OPP    ,     50,   2.05,   2.43,     30,     69,     95,    108,   3.14,Full ch,       ,02/18/2022 00:50:00,02/18/2022 06:44:00,      0,
    128,                   ,    600,     24,     69,       ,OPP    ,     94,   2.13,   2.44,     34,     69,      2,      1,   0.04,Full ch,       ,02/18/2022 06:45:00,02/18/2022 07:44:00,      0,
    127,                   ,    600,     24,     69,       ,OPP    ,     31,   2.01,   2.43,     30,     69,    150,    177,   5.11,Full ch,       ,02/18/2022 16:38:00,02/19/2022 06:56:00,      0,
    126,                   ,    600,     24,     69,       ,OPP    ,     92,   2.13,   2.43,     32,     69,      2,      1,   0.04,Full ch,       ,02/19/2022 06:57:00,02/19/2022 07:14:00,      0,
    125,                   ,    600,     24,     69,       ,OPP    ,     28,   2.00,   2.43,     30,     69,    126,    145,   4.18,Full ch,       ,02/21/2022 23:57:00,02/22/2022 06:41:00,      0,
    124,                   ,    600,     24,     69,       ,OPP    ,     41,   2.03,   2.43,     65,     69,     69,     90,   2.60,Part ch,       ,02/22/2022 15:48:00,02/22/2022 16:57:00,      0,
    123,                   ,    600,     24,     69,       ,OPP    ,     51,   2.05,   2.43,     30,     69,     87,     78,   2.30,Full ch,       ,02/23/2022 00:10:00,02/23/2022 06:50:00,      0,
    122,                   ,    600,     24,     69,       ,OPP    ,     91,   2.13,   2.44,     32,     69,      2,      1,   0.05,Full ch,       ,02/23/2022 06:50:00,02/23/2022 07:13:00,      0,
    121,                   ,    600,     24,     69,       ,OPP    ,     50,   2.04,   2.43,     80,     69,     22,     30,   0.87,Part ch,       ,02/23/2022 09:47:00,02/23/2022 10:10:00,      0,
    120,                   ,    600,     24,     69,       ,OPP    ,     30,   2.00,   2.43,     30,     69,    111,    128,   3.71,Full ch,       ,02/23/2022 20:48:00,02/23/2022 23:41:00,      0,
    119,                   ,    600,     24,     69,       ,OPP    ,     40,   2.02,   2.43,     30,     69,    124,    138,   3.99,Full ch,       ,02/24/2022 02:24:00,02/24/2022 07:06:00,      0,
    118,                   ,    600,     24,     69,       ,OPP    ,     50,   2.05,   2.43,     30,     69,     80,     90,   2.62,Full ch,       ,02/24/2022 10:57:00,02/24/2022 12:23:00,      0,
    117,                   ,    600,     24,     69,       ,OPP    ,     35,   2.01,   2.43,     30,     69,    137,    144,   4.19,Full ch,       ,02/25/2022 00:42:00,02/25/2022 09:32:00,      0,
    116,                   ,    600,     24,     69,       ,OPP    ,     36,   2.02,   2.43,     30,     69,    105,    114,   3.32,Full ch,       ,02/25/2022 16:01:00,02/27/2022 00:04:00,      0,
    115,                   ,    600,     24,     69,       ,EQUAL  ,     84,   2.12,   2.55,     15,     69,    479,    167,   5.22,Full ch,       ,02/27/2022 00:04:00,02/28/2022 06:45:00,      0,
    114,                   ,    600,     24,     69,       ,OPP    ,     50,   2.05,   2.44,     37,     69,      2,      2,   0.07,Full ch,       ,02/28/2022 06:59:00,02/28/2022 07:31:00,      0,
    113,                   ,    600,     24,     69,       ,OPP    ,     16,   1.98,   2.43,     30,     69,    182,    220,   6.29,Full ch,       ,02/28/2022 13:22:00,02/28/2022 22:54:00,      0,
    112,                   ,    600,     24,     69,       ,OPP    ,     56,   2.06,   2.43,     30,     69,     64,     67,   1.97,Full ch,       ,03/01/2022 01:27:00,03/01/2022 09:11:00,      0,
    111,                   ,    600,     24,     69,       ,OPP    ,     32,   2.01,   2.43,     30,     69,    185,    218,   6.25,Full ch,       ,03/01/2022 16:23:00,03/02/2022 06:43:00,      0,
    110,                   ,    600,     24,     69,       ,OPP    ,     63,   2.08,   2.41,     80,     69,      7,     10,   0.29,Part ch,       ,03/02/2022 07:44:00,03/02/2022 07:53:00,      0,
    109,                   ,    600,     24,     69,       ,OPP    ,     50,   2.04,   3.82,      0,     69,     39,     52,   1.48,Full ch,       ,03/02/2022 13:22:00,03/02/2022 14:02:00,  16384,
    108,                   ,    600,     24,     69,       ,OPP    ,     28,   2.00,   2.43,     30,     69,    105,    119,   3.43,Full ch,       ,03/02/2022 21:17:00,03/03/2022 06:48:00,      0,
    107,                   ,    600,     24,     69,       ,OPP    ,     62,   2.07,   2.43,     69,     69,     14,     19,   0.55,Full ch,       ,03/03/2022 07:34:00,03/03/2022 07:50:00,      0,
    106,                   ,    600,     24,     69,       ,OPP    ,     49,   2.04,   2.43,     30,     69,     78,     85,   2.47,Full ch,       ,03/03/2022 09:47:00,03/03/2022 12:46:00,      0,
    105,                   ,    600,     24,     69,       ,OPP    ,     41,   2.03,   2.43,     30,     69,    115,    132,   3.81,Full ch,       ,03/03/2022 18:19:00,03/03/2022 22:42:00,      0,
    104,                   ,    600,     24,     69,       ,OPP    ,     50,   2.05,   2.43,     30,     69,     76,     84,   2.44,Full ch,       ,03/04/2022 01:56:00,03/04/2022 07:07:00,      0,
    103,                   ,    600,     24,     69,       ,OPP    ,     62,   2.07,   2.43,     62,     69,     14,     17,   0.52,Full ch,       ,03/04/2022 07:36:00,03/04/2022 07:51:00,      0,
    102,                   ,    600,     24,     69,       ,OPP    ,     23,   1.99,   2.31,     80,     69,     35,     47,   1.32,Part ch,       ,03/04/2022 13:24:00,03/04/2022 14:00:00,      0,
    101,                   ,    600,     24,     69,       ,OPP    ,     30,   2.01,   2.43,     30,     69,    100,    112,   3.26,Full ch,       ,03/04/2022 23:15:00,03/05/2022 06:52:00,      0,
    100,                   ,    600,     24,     69,       ,OPP    ,     50,   2.05,   2.23,      0,     69,     23,     29,   0.85,Full ch,       ,03/05/2022 09:22:00,03/05/2022 09:45:00,  16384,
     99,                   ,    600,     24,     69,       ,OPP    ,     43,   2.03,   2.21,      0,     69,     38,     49,   1.42,Full ch,       ,03/05/2022 12:55:00,03/05/2022 13:34:00,  16384,
     98,                   ,    600,     24,     69,       ,OPP    ,     50,   2.05,   2.43,     30,     69,    127,    130,   3.82,Full ch,       ,03/05/2022 22:00:00,03/06/2022 00:12:00,      0,
     97,                   ,    600,     24,     69,       ,EQUAL  ,     99,   2.20,   2.54,     15,     69,    479,    167,   5.16,Full ch,       ,03/06/2022 00:12:00,03/07/2022 07:25:00,      0,
     96,                   ,    600,     24,     69,       ,OPP    ,     49,   2.04,   3.08,      0,     69,     25,     33,   0.96,Full ch,       ,03/07/2022 09:51:00,03/07/2022 10:17:00,  16384,
     95,                   ,    600,     24,     69,       ,OPP    ,     33,   2.01,   4.74,      0,     69,     39,     50,   1.43,Full ch,       ,03/07/2022 13:21:00,03/07/2022 14:00:00,  16384,
     94,                   ,    600,     24,     69,       ,OPP    ,     33,   2.01,   2.43,     30,     69,    197,    232,   6.66,Full ch,       ,03/07/2022 18:07:00,03/07/2022 22:49:00,      0,
     93,                   ,    600,     24,     69,       ,OPP    ,     76,   2.10,   2.43,     30,     69,     63,     52,   1.54,Full ch,       ,03/08/2022 00:40:00,03/08/2022 06:46:00,      0,
     92,                   ,    600,     24,     69,       ,OPP    ,     58,   2.07,   4.16,      0,     69,      9,     11,   0.33,Full ch,       ,03/08/2022 07:43:00,03/08/2022 07:53:00,  16384,
     91,                   ,    600,     24,     69,       ,OPP    ,     50,   2.04,   2.17,      0,     69,     23,     29,   0.83,Full ch,       ,03/08/2022 09:51:00,03/08/2022 10:14:00,  16384,
     90,                   ,    600,     24,     69,       ,OPP    ,     25,   2.00,   2.17,      0,     69,     71,     94,   2.65,Full ch,       ,03/08/2022 12:49:00,03/08/2022 14:01:00,  16384,
     89,                   ,    600,     24,     69,       ,OPP    ,     19,   1.98,   4.13,      0,     69,     22,     28,   0.78,Full ch,       ,03/08/2022 16:36:00,03/08/2022 16:58:00,  16384,
     88,                   ,    600,     24,     69,       ,OPP    ,     20,   1.99,   2.43,     30,     69,    213,    248,   7.10,Full ch,       ,03/08/2022 18:14:00,03/08/2022 22:41:00,      0,
     87,                   ,    600,     24,     69,       ,OPP    ,     55,   2.06,   2.43,     30,     69,     70,     75,   2.19,Full ch,       ,03/09/2022 01:17:00,03/09/2022 06:26:00,      0,
     86,                   ,    600,     24,     69,       ,OPP    ,     33,   2.01,   2.43,     35,     69,    143,    169,   4.85,Full ch,       ,03/09/2022 13:20:00,03/09/2022 15:44:00,      0,
     85,                   ,    600,     24,     69,       ,OPP    ,     59,   2.07,   2.43,     30,     69,     66,     63,   1.86,Full ch,       ,03/09/2022 17:38:00,03/09/2022 22:29:00,      0,
     84,                   ,    600,     24,     69,       ,OPP    ,     48,   2.04,   2.43,     30,     69,     98,    109,   3.15,Full ch,       ,03/10/2022 01:50:00,03/10/2022 06:27:00,      0,
     83,                   ,    600,     24,     69,       ,OPP    ,     65,   2.08,   2.43,     46,     69,     15,     16,   0.49,Part ch,       ,03/10/2022 07:38:00,03/10/2022 07:54:00,      0,
     82,                   ,    600,     24,     69,       ,OPP    ,     53,   2.06,   2.43,     74,     69,     22,     29,   0.84,Full ch,       ,03/10/2022 09:50:00,03/10/2022 10:12:00,      0,
     81,                   ,    600,     24,     69,       ,OPP    ,     31,   2.01,   4.12,      0,     69,     37,     48,   1.34,Full ch,       ,03/10/2022 13:26:00,03/10/2022 14:03:00,  16384,
     80,                   ,    600,     24,     69,       ,OPP    ,     20,   1.99,   2.43,     46,     69,    162,    206,   5.85,Part ch,       ,03/10/2022 16:19:00,03/10/2022 19:02:00,      0,
     79,                   ,    600,     24,     69,       ,OPP    ,     63,   2.08,   2.43,     30,     69,     31,     23,   0.68,Full ch,       ,03/11/2022 01:51:00,03/11/2022 06:45:00,      0,
     78,                   ,    600,     24,     69,       ,OPP    ,     65,   2.08,   2.43,     30,     69,      8,      6,   0.17,Full ch,       ,03/11/2022 09:00:00,03/11/2022 10:14:00,      0,
     77,                   ,    600,     24,     69,       ,OPP    ,     43,   2.03,   2.39,     80,     69,     39,     52,   1.50,Part ch,       ,03/11/2022 13:20:00,03/11/2022 14:00:00,      0,
     76,                   ,    600,     24,     69,       ,OPP    ,     40,   2.02,   2.43,     30,     69,     73,     78,   2.28,Full ch,       ,03/11/2022 22:47:00,03/12/2022 06:42:00,      0,
     75,                   ,    600,     24,     69,       ,OPP    ,     63,   2.08,   2.43,     30,     69,      5,      4,   0.12,Full ch,       ,03/12/2022 11:08:00,03/12/2022 16:33:00,      0,
     74,                   ,    600,     24,     69,       ,OPP    ,     71,   2.09,   2.43,     30,     69,     25,     20,   0.59,Full ch,       ,03/13/2022 00:14:00,03/13/2022 00:45:00,      0,
     73,                   ,    600,     24,     69,       ,EQUAL  ,     99,   2.19,   2.55,     15,     69,    479,    167,   5.20,Full ch,       ,03/13/2022 00:45:00,03/14/2022 06:44:00,      0,
     72,                   ,    600,     24,     69,       ,OPP    ,      8,   1.96,   2.43,     30,     69,    245,    289,   8.26,Full ch,DF4    ,03/14/2022 20:24:00,03/15/2022 00:53:00,   4096,
     71,                   ,    600,     24,     69,       ,OPP    ,     72,   2.09,   2.43,     30,     69,     30,     26,   0.78,Full ch,       ,03/15/2022 01:41:00,03/15/2022 06:45:00,      0,
     70,                   ,    600,     24,     69,       ,OPP    ,     43,   2.03,   2.43,     30,     69,    130,    147,   4.23,Full ch,       ,03/15/2022 17:49:00,03/15/2022 21:20:00,      0,
     69,                   ,    600,     24,     69,       ,OPP    ,     75,   2.10,   2.43,     30,     69,     42,     32,   0.95,Full ch,       ,03/15/2022 23:15:00,03/16/2022 06:44:00,      0,
     68,                   ,    600,     24,     69,       ,OPP    ,     49,   2.04,   2.43,     30,     69,     98,    107,   3.11,Full ch,       ,03/16/2022 11:39:00,03/16/2022 13:36:00,      0,
     67,                   ,    600,     24,     69,       ,OPP    ,     36,   2.02,   2.43,     30,     69,    138,    156,   4.49,Full ch,       ,03/16/2022 18:18:00,03/16/2022 22:39:00,      0,
     66,                   ,    600,     24,     69,       ,OPP    ,     49,   2.04,   2.43,     30,     69,     99,    110,   3.17,Full ch,       ,03/17/2022 02:21:00,03/17/2022 06:46:00,      0,
     65,                   ,    600,     24,     69,       ,OPP    ,     41,   2.03,   2.43,     31,     69,     81,     90,   2.61,Full ch,       ,03/17/2022 22:57:00,03/18/2022 06:41:00,      0,
     64,                   ,    600,     24,     69,       ,OPP    ,     57,   2.06,   2.43,     30,     69,     45,     40,   1.17,Full ch,       ,03/18/2022 17:07:00,03/19/2022 16:29:00,      0,
     63,                   ,    600,     24,     69,       ,OPP    ,     35,   2.01,   2.43,     30,     69,     72,     76,   2.23,Full ch,       ,03/19/2022 20:15:00,03/20/2022 00:04:00,      0,
     62,                   ,    600,     24,     69,       ,EQUAL  ,     83,   2.11,   2.50,     15,     69,    479,    167,   5.13,Full ch,       ,03/20/2022 00:04:00,03/21/2022 06:43:00,      0,
     61,                   ,    600,     24,     69,       ,OPP    ,      5,   1.94,   2.44,     30,     69,    270,    318,   9.06,Full ch,DF4    ,03/22/2022 00:43:00,03/22/2022 06:49:00,   4096,
     60,                   ,    600,     24,     69,       ,OPP    ,     33,   2.01,   2.35,     80,     69,     28,     38,   1.08,Part ch,       ,03/22/2022 22:51:00,03/22/2022 23:20:00,      0,
