Type               ,Version            ,S/N                ,Region             ,
LT24V240A          ,P3.6               ,RWB342381          ,US                 ,
Bat cap,Temp   ,Profile,Del chg,Cond ch,I float,V float,I equal,Time eq,Del eql,Period ,Length ,Section,T elect,
    750,     77,OPP    ,      0,      0,    5.0,  2.250,   34.0,      6,      0,     64,    3.4,     95,      0,
Charge ,Part ch,Full ch,Equal  ,DF1    ,DF2    ,DF3    ,TH     ,DF7    ,DF4    ,DF5    ,DFC    ,TH Mod ,
     74,     27,     47,      4,      0,      0,      0,      0,      0,      0,      0,      0,    139,
Nr     ,S/N                ,Capacit,U batt ,Temp   ,Techno ,Profile,% init ,U start,U end  ,I end  ,Temp en,Chg Tim,Ah     ,kWh    ,Chg end,Default,SoC                ,DBa                ,CFC    ,
     50,                   ,    750,     24,     77,       ,OPP    ,     62,   2.07,   2.41,     37,     77,     69,    103,   3.03,Full ch,       ,03/23/2022 00:35:00,03/23/2022 06:57:00,      0,
     49,                   ,    750,     24,     77,       ,OPP    ,     56,   2.06,   2.42,     75,     77,     20,     37,   1.10,Full ch,       ,03/23/2022 08:59:00,03/23/2022 09:20:00,      0,
     48,                   ,    750,     24,     77,       ,OPP    ,     64,   2.08,   2.42,     57,     77,     39,     70,   2.05,Part ch,       ,03/23/2022 15:53:00,03/23/2022 16:33:00,      0,
     47,                   ,    750,     24,     77,       ,OPP    ,     44,   2.03,   2.42,    143,     77,     30,     89,   2.62,Part ch,       ,03/23/2022 21:31:00,03/23/2022 22:02:00,      0,
     46,                   ,    750,     24,     77,       ,OPP    ,     50,   2.05,   2.42,     38,     77,     79,    141,   4.15,Full ch,       ,03/24/2022 00:48:00,03/24/2022 09:02:00,      0,
     45,                   ,    750,     24,     77,       ,OPP    ,     69,   2.09,   2.41,     37,     77,     59,     82,   2.42,Full ch,       ,03/24/2022 15:50:00,03/24/2022 17:06:00,      0,
     44,                   ,    750,     24,     77,       ,OPP    ,     46,   2.04,   2.42,     37,     77,     89,    162,   4.76,Full ch,       ,03/25/2022 00:20:00,03/25/2022 07:03:00,      0,
     43,                   ,    750,     24,     77,       ,OPP    ,     74,   2.10,   2.42,     38,     77,     22,     30,   0.90,Full ch,       ,03/25/2022 08:54:00,03/25/2022 09:17:00,      0,
     42,                   ,    750,     24,     77,       ,OPP    ,     53,   2.06,   2.42,     98,     77,     38,     95,   2.79,Part ch,       ,03/25/2022 13:11:00,03/25/2022 13:50:00,      0,
     41,                   ,    750,     24,     77,       ,OPP    ,     68,   2.09,   2.42,     54,     77,     40,     70,   2.06,Full ch,       ,03/25/2022 15:54:00,03/25/2022 16:35:00,      0,
     40,                   ,    750,     24,     77,       ,OPP    ,     99,   2.15,   2.41,     37,     77,     17,     14,   0.41,Full ch,       ,03/25/2022 16:43:00,03/27/2022 00:04:00,      0,
     39,                   ,    750,     24,     77,       ,EQUAL  ,     92,   2.13,   2.62,     18,     77,    599,    276,   8.90,Full ch,       ,03/27/2022 00:04:00,03/28/2022 07:03:00,      0,
     38,                   ,    750,     24,     77,       ,OPP    ,     71,   2.09,   2.42,     79,     77,     19,     35,   1.03,Full ch,       ,03/28/2022 08:59:00,03/28/2022 09:20:00,      0,
     37,                   ,    750,     24,     77,       ,OPP    ,     57,   2.07,   2.42,     38,     77,     33,     49,   1.44,Full ch,       ,03/28/2022 12:33:00,03/28/2022 13:06:00,      0,
     36,                   ,    750,     24,     77,       ,OPP    ,     81,   2.11,   2.42,     38,     77,     55,     69,   2.04,Full ch,       ,03/28/2022 15:59:00,03/29/2022 07:03:00,      0,
     35,                   ,    750,     24,     77,       ,OPP    ,     71,   2.09,   2.41,     60,     77,     23,     38,   1.11,Full ch,       ,03/29/2022 08:57:00,03/29/2022 09:21:00,      0,
     34,                   ,    750,     24,     77,       ,OPP    ,     84,   2.12,   2.42,     40,     77,      3,      3,   0.10,Full ch,       ,03/29/2022 11:48:00,03/29/2022 16:39:00,      0,
     33,                   ,    750,     24,     77,       ,OPP    ,     54,   2.06,   2.42,     38,     77,    112,    208,   6.11,Full ch,       ,03/29/2022 16:40:00,03/30/2022 07:04:00,      0,
     32,                   ,    750,     24,     77,       ,OPP    ,     62,   2.07,   2.41,    100,     77,     35,     86,   2.52,Part ch,       ,03/30/2022 12:14:00,03/30/2022 12:49:00,      0,
     31,                   ,    750,     24,     77,       ,OPP    ,     63,   2.08,   2.42,     37,     77,     70,    106,   3.11,Full ch,       ,03/30/2022 14:52:00,03/30/2022 23:32:00,      0,
     30,                   ,    750,     24,     77,       ,OPP    ,     58,   2.07,   2.42,     37,     77,     88,    140,   4.11,Full ch,       ,03/30/2022 23:35:00,03/31/2022 06:02:00,      0,
     29,                   ,    750,     24,     77,       ,OPP    ,     79,   2.11,   2.42,     52,     77,     18,     25,   0.75,Full ch,       ,03/31/2022 07:58:00,03/31/2022 08:17:00,      0,
     28,                   ,    750,     24,     77,       ,OPP    ,     54,   2.06,   2.42,     96,     77,     34,     80,   2.37,Part ch,       ,03/31/2022 11:18:00,03/31/2022 11:53:00,      0,
     27,                   ,    750,     24,     77,       ,OPP    ,     57,   2.07,   2.42,     97,     77,     34,     78,   2.31,Full ch,       ,03/31/2022 12:13:00,03/31/2022 12:48:00,      0,
     26,                   ,    750,     24,     77,       ,OPP    ,     54,   2.06,   2.42,     37,     77,     72,    112,   3.31,Full ch,       ,03/31/2022 14:52:00,04/01/2022 06:04:00,      0,
     25,                   ,    750,     24,     77,       ,OPP    ,     75,   2.10,   2.42,     38,     77,     11,     12,   0.36,Full ch,       ,04/01/2022 14:25:00,04/02/2022 09:45:00,      0,
     24,                   ,    750,     24,     77,       ,OPP    ,     73,   2.09,   2.42,     40,     77,      2,      2,   0.08,Full ch,       ,04/02/2022 10:25:00,04/03/2022 00:04:00,      0,
     23,                   ,    750,     24,     77,       ,EQUAL  ,     89,   2.13,   2.61,     18,     77,    599,    276,   8.88,Full ch,       ,04/03/2022 00:04:00,04/04/2022 06:03:00,      0,
     22,                   ,    750,     24,     77,       ,OPP    ,     56,   2.06,   2.42,    112,     77,     34,     80,   2.36,Part ch,       ,04/04/2022 11:14:00,04/04/2022 11:48:00,      0,
     21,                   ,    750,     24,     77,       ,OPP    ,     50,   2.04,   2.42,     37,     77,     95,    174,   5.13,Full ch,       ,04/04/2022 15:48:00,04/05/2022 06:03:00,      0,
     20,                   ,    750,     24,     77,       ,OPP    ,     74,   2.10,   2.42,     38,     77,     35,     47,   1.39,Part ch,       ,04/05/2022 10:42:00,04/05/2022 11:18:00,      0,
     19,                   ,    750,     24,     77,       ,OPP    ,     68,   2.09,   2.42,     38,     77,     53,     79,   2.33,Full ch,       ,04/05/2022 14:58:00,04/06/2022 06:03:00,      0,
     18,                   ,    750,     24,     77,       ,OPP    ,     55,   2.06,   2.42,     89,     77,     35,     77,   2.26,Part ch,       ,04/06/2022 11:32:00,04/06/2022 12:08:00,      0,
     17,                   ,    750,     24,     77,       ,OPP    ,     54,   2.06,   2.41,     89,     77,     32,     69,   2.04,Part ch,       ,04/06/2022 15:01:00,04/06/2022 15:33:00,      0,
     16,                   ,    750,     24,     77,       ,OPP    ,     41,   2.03,   2.42,     37,     77,    115,    213,   6.27,Full ch,       ,04/06/2022 20:42:00,04/07/2022 06:03:00,      0,
     15,                   ,    750,     24,     77,       ,OPP    ,     60,   2.07,   2.42,     75,     77,     39,     83,   2.45,Part ch,       ,04/07/2022 12:07:00,04/07/2022 12:47:00,      0,
     14,                   ,    750,     24,     77,       ,OPP    ,     63,   2.08,   2.42,     37,     77,     58,     81,   2.38,Full ch,       ,04/07/2022 14:55:00,04/08/2022 06:01:00,      0,
     13,                   ,    750,     24,     77,       ,OPP    ,     51,   2.05,   2.42,     93,     77,     34,     76,   2.25,Part ch,       ,04/08/2022 11:06:00,04/08/2022 11:41:00,      0,
     12,                   ,    750,     24,     77,       ,OPP    ,     52,   2.06,   2.42,     68,     77,     48,     90,   2.66,Part ch,       ,04/08/2022 14:50:00,04/08/2022 15:38:00,      0,
     11,                   ,    750,     24,     77,       ,OPP    ,     83,   2.11,   2.41,     37,     77,     36,     38,   1.11,Full ch,       ,04/08/2022 16:18:00,04/09/2022 10:57:00,      0,
     10,                   ,    750,     24,     77,       ,OPP    ,     76,   2.10,   2.42,     38,     77,      9,     10,   0.31,Full ch,       ,04/09/2022 11:45:00,04/10/2022 00:04:00,      0,
      9,                   ,    750,     24,     77,       ,EQUAL  ,     92,   2.13,   2.62,     18,     77,    599,    276,   8.91,Full ch,       ,04/10/2022 00:04:00,04/11/2022 06:02:00,      0,
      8,                   ,    750,     24,     77,       ,OPP    ,     38,   2.02,   2.42,     38,     77,    122,    261,   7.68,Full ch,       ,04/11/2022 15:38:00,04/12/2022 06:02:00,      0,
      7,                   ,    750,     24,     77,       ,OPP    ,     66,   2.08,   2.41,     76,     77,     35,     69,   2.05,Part ch,       ,04/12/2022 11:27:00,04/12/2022 12:03:00,      0,
      6,                   ,    750,     24,     77,       ,OPP    ,     63,   2.08,   2.42,     38,     77,     68,    101,   2.97,Full ch,       ,04/12/2022 15:10:00,04/13/2022 06:03:00,      0,
      5,                   ,    750,     24,     77,       ,OPP    ,     56,   2.06,   2.42,    110,     77,     35,     89,   2.62,Part ch,       ,04/13/2022 11:32:00,04/13/2022 12:08:00,      0,
      4,                   ,    750,     24,     77,       ,OPP    ,     63,   2.08,   2.41,     90,     77,     29,     60,   1.78,Part ch,       ,04/13/2022 14:52:00,04/13/2022 15:22:00,      0,
      3,                   ,    750,     24,     77,       ,OPP    ,     99,   2.25,   2.41,     60,     77,     22,     27,   0.80,Part ch,       ,04/13/2022 15:22:00,04/13/2022 15:45:00,      0,
      2,                   ,    750,     24,     77,       ,OPP    ,     51,   2.05,   2.41,     37,     77,     90,    153,   4.49,Full ch,       ,04/13/2022 19:42:00,04/14/2022 06:03:00,      0,
      1,                   ,    750,     24,     77,       ,OPP    ,     84,   2.12,   2.42,     39,     77,     11,     14,   0.41,Full ch,       ,04/14/2022 07:19:00,04/14/2022 12:05:00,      0,
