Type               ,Version            ,S/N                ,Region             ,
LT24V080A          ,P3.4               ,PC503957           ,US                 ,
Bat cap,Temp   ,Profile,Del chg,Cond ch,I float,V float,I equal,Time eq,Del eql,Period ,Length ,Section,T elect,
    300,     70,OPP    ,      0,      0,    5.0,  2.250,   40.0,      4,      0,     64,    4.0,     50,     60,
Charge ,Part ch,Full ch,Equal  ,DF1    ,DF2    ,DF3    ,TH     ,DF7    ,DF4    ,DF5    ,DFC    ,TH Mod ,
   2796,   2251,    545,     58,      0,      0,      2,      0,     68,    702,     63,      0,      0,
Nr     ,S/N                ,Capacit,U batt ,Temp   ,Techno ,Profile,% init ,U start,U end  ,I end  ,Temp en,Chg Tim,Ah     ,kWh    ,Chg end,Default,SoC                ,DBa                ,CFC    ,
    190,                   ,    300,     24,     69,       ,OPP    ,     56,   2.06,   2.38,     75,     69,     26,     33,   0.96,Part ch,       ,03/07/2022 07:20:00,03/07/2022 07:47:00,      0,
    189,                   ,    300,     24,     69,       ,OPP    ,     12,   1.97,   2.43,     22,     69,    173,    176,   5.06,Full ch,       ,03/07/2022 07:48:00,03/07/2022 10:41:00,      0,
    188,                   ,    300,     24,     69,       ,OPP    ,     19,   1.98,   2.28,     75,     69,     39,     49,   1.33,Part ch,       ,03/07/2022 12:16:00,03/07/2022 12:55:00,      0,
    187,                   ,    300,     24,     69,       ,OPP    ,     36,   2.02,   2.34,     75,     69,     44,     56,   1.55,Part ch,       ,03/07/2022 13:12:00,03/07/2022 13:57:00,      0,
    186,                   ,    300,     24,     69,       ,OPP    ,      5,   1.91,   2.43,     17,     69,    253,    247,   6.99,Full ch,DF4    ,03/07/2022 17:44:00,03/07/2022 21:57:00,   4096,
    185,                   ,    300,     24,     69,       ,OPP    ,     71,   2.09,   2.43,     15,     69,     90,     75,   2.19,Full ch,       ,03/08/2022 00:10:00,03/08/2022 01:56:00,      0,
    184,                   ,    300,     24,     69,       ,OPP    ,     56,   2.06,   2.43,     44,     69,    163,    191,   5.51,Part ch,       ,03/08/2022 06:10:00,03/08/2022 08:54:00,      0,
    183,                   ,    300,     24,     69,       ,OPP    ,     36,   2.02,   2.31,     75,     69,     19,     24,   0.67,Part ch,       ,03/08/2022 08:59:00,03/08/2022 09:19:00,      0,
    182,                   ,    300,     24,     69,       ,OPP    ,     16,   1.98,   2.29,     75,     69,     40,     50,   1.37,Part ch,       ,03/08/2022 12:18:00,03/08/2022 12:58:00,      0,
    181,                   ,    300,     24,     69,       ,OPP    ,      8,   1.96,   2.20,     75,     69,      3,      3,   0.10,Part ch,DF4    ,03/08/2022 14:40:00,03/08/2022 14:44:00,   4096,
    180,                   ,    300,     24,     69,       ,OPP    ,      7,   1.96,   2.23,     75,     69,     21,     27,   0.72,Part ch,DF4    ,03/08/2022 15:06:00,03/08/2022 15:28:00,   4096,
    179,                   ,    300,     24,     69,       ,OPP    ,     58,   2.07,   2.26,     75,     69,      5,      6,   0.17,Part ch,       ,03/08/2022 15:33:00,03/08/2022 15:38:00,      0,
    178,                   ,    300,     24,     69,       ,OPP    ,     55,   2.06,   2.43,     53,     69,     99,    119,   3.39,Part ch,       ,03/08/2022 15:59:00,03/08/2022 17:39:00,      0,
    177,                   ,    300,     24,     69,       ,OPP    ,     75,   2.10,   2.43,     35,     69,    238,    164,   4.82,Part ch,       ,03/08/2022 18:12:00,03/08/2022 22:11:00,      0,
    176,                   ,    300,     24,     69,       ,OPP    ,     75,   2.10,   2.43,     15,     69,    137,     84,   2.46,Full ch,       ,03/09/2022 00:25:00,03/09/2022 06:10:00,      0,
    175,                   ,    300,     24,     69,       ,OPP    ,     54,   2.06,   2.37,     75,     69,     20,     25,   0.71,Part ch,       ,03/09/2022 06:11:00,03/09/2022 06:31:00,      0,
    174,                   ,    300,     24,     69,       ,OPP    ,     57,   2.07,   2.30,     75,     69,     18,     23,   0.64,Part ch,       ,03/09/2022 08:58:00,03/09/2022 09:17:00,      0,
    173,                   ,    300,     24,     69,       ,OPP    ,     50,   2.05,   2.30,     75,     69,     48,     60,   1.66,Part ch,       ,03/09/2022 12:10:00,03/09/2022 12:59:00,      0,
    172,                   ,    300,     24,     69,       ,OPP    ,     70,   2.09,   2.33,     75,     69,     42,     53,   1.49,Part ch,       ,03/09/2022 13:11:00,03/09/2022 13:54:00,      0,
    171,                   ,    300,     24,     69,       ,OPP    ,     50,   2.05,   2.43,     34,     69,    187,    212,   6.08,Full ch,       ,03/09/2022 15:08:00,03/09/2022 18:15:00,      0,
    170,                   ,    300,     24,     69,       ,OPP    ,     48,   2.04,   2.43,     15,     69,    152,     92,   2.66,Full ch,       ,03/10/2022 00:39:00,03/10/2022 06:10:00,      0,
    169,                   ,    300,     24,     69,       ,OPP    ,     87,   2.12,   2.44,     16,     69,      4,      2,   0.06,Full ch,       ,03/10/2022 06:11:00,03/10/2022 07:25:00,      0,
    168,                   ,    300,     24,     69,       ,OPP    ,     33,   2.01,   2.28,     75,     69,     26,     32,   0.89,Part ch,       ,03/10/2022 08:56:00,03/10/2022 09:23:00,      0,
    167,                   ,    300,     24,     69,       ,OPP    ,     20,   1.99,   2.33,     75,     69,     63,     78,   2.17,Part ch,       ,03/10/2022 12:14:00,03/10/2022 13:17:00,      0,
    166,                   ,    300,     24,     69,       ,OPP    ,     11,   1.97,   2.43,     15,     69,    240,    227,   6.43,Full ch,       ,03/10/2022 15:36:00,03/10/2022 20:44:00,      0,
    165,                   ,    300,     24,     69,       ,OPP    ,     75,   2.10,   2.44,     16,     69,    141,     85,   2.49,Full ch,       ,03/10/2022 20:51:00,03/10/2022 23:12:00,      0,
    164,                   ,    300,     24,     69,       ,OPP    ,     41,   2.03,   2.43,     15,     69,    189,    126,   3.63,Full ch,       ,03/11/2022 00:19:00,03/11/2022 06:03:00,      0,
    163,                   ,    300,     24,     69,       ,OPP    ,      5,   1.86,   2.20,     75,     69,     19,     24,   0.65,Part ch,DF4    ,03/11/2022 07:43:00,03/11/2022 08:03:00,   4096,
    162,                   ,    300,     24,     69,       ,OPP    ,     41,   2.03,   2.37,     75,     69,     47,     58,   1.65,Part ch,       ,03/11/2022 08:04:00,03/11/2022 08:51:00,      0,
    161,                   ,    300,     24,     69,       ,OPP    ,     65,   2.08,   2.30,     75,     69,     11,     14,   0.40,Part ch,       ,03/11/2022 09:13:00,03/11/2022 09:25:00,      0,
    160,                   ,    300,     24,     69,       ,OPP    ,     40,   2.02,   2.34,     75,     69,     34,     42,   1.18,Part ch,       ,03/11/2022 10:07:00,03/11/2022 10:42:00,      0,
    159,                   ,    300,     24,     69,       ,OPP    ,     21,   1.99,   2.32,     75,     69,     43,     54,   1.51,Part ch,       ,03/11/2022 12:15:00,03/11/2022 13:00:00,      0,
    158,                   ,    300,     24,     69,       ,OPP    ,     31,   2.01,   2.34,     75,     69,     46,     58,   1.61,Part ch,       ,03/11/2022 13:07:00,03/11/2022 13:54:00,      0,
    157,                   ,    300,     24,     69,       ,OPP    ,     49,   2.04,   2.38,     75,     69,     40,     50,   1.43,Part ch,       ,03/11/2022 15:16:00,03/11/2022 15:57:00,      0,
    156,                   ,    300,     24,     69,       ,OPP    ,     20,   1.99,   2.43,     15,     69,    221,    190,   5.44,Full ch,       ,03/11/2022 16:15:00,03/11/2022 21:06:00,      0,
    155,                   ,    300,     24,     69,       ,OPP    ,     33,   2.01,   2.43,     70,     69,    332,    402,  11.54,Full ch,DF7    ,03/12/2022 00:37:00,03/12/2022 06:14:00,   1280,
    154,                   ,    300,     24,     69,       ,OPP    ,     31,   2.01,   2.43,     17,     69,    141,    135,   3.86,Full ch,       ,03/12/2022 08:24:00,03/12/2022 10:45:00,      0,
    153,                   ,    300,     24,     69,       ,OPP    ,     60,   2.07,   2.43,     15,     69,    303,    198,   5.74,Full ch,       ,03/12/2022 23:40:00,03/13/2022 05:48:00,      0,
    152,                   ,       ,     24,     69,       ,EQUAL  ,     99,   2.24,   2.38,      7,     69,    479,     83,   2.44,Full ch,       ,03/13/2022 05:48:00,03/14/2022 06:07:00,      0,
    151,                   ,    300,     24,     69,       ,OPP    ,     87,   2.12,   2.43,     15,     69,      6,      3,   0.09,Full ch,       ,03/14/2022 06:08:00,03/14/2022 06:31:00,      0,
    150,                   ,    300,     24,     69,       ,OPP    ,     67,   2.08,   2.43,     51,     69,     38,     43,   1.27,Part ch,       ,03/14/2022 12:18:00,03/14/2022 12:56:00,      0,
    149,                   ,    300,     24,     69,       ,OPP    ,     62,   2.07,   2.34,     75,     69,      8,     10,   0.30,Part ch,       ,03/14/2022 15:37:00,03/14/2022 15:46:00,      0,
    148,                   ,    300,     24,     69,       ,OPP    ,      5,   1.79,   2.30,     75,     69,     88,    110,   3.00,Part ch,DF4    ,03/14/2022 19:06:00,03/14/2022 20:35:00,   4096,
    147,                   ,    300,     24,     69,       ,OPP    ,     33,   2.01,   2.43,     70,     69,    287,    353,  10.10,Full ch,DF7    ,03/15/2022 00:45:00,03/15/2022 06:18:00,   1280,
    146,                   ,    300,     24,     69,       ,OPP    ,     65,   2.08,   2.36,     75,     69,     32,     39,   1.12,Part ch,       ,03/15/2022 09:35:00,03/15/2022 10:08:00,      0,
    145,                   ,    300,     24,     69,       ,OPP    ,     58,   2.07,   2.36,     75,     69,     38,     47,   1.34,Part ch,       ,03/15/2022 12:15:00,03/15/2022 12:53:00,      0,
    144,                   ,    300,     24,     69,       ,OPP    ,     48,   2.04,   2.43,     42,     69,    381,    383,  11.02,Part ch,       ,03/15/2022 15:26:00,03/15/2022 21:49:00,      0,
    143,                   ,       ,  ---- ,     69,       ,OPP    ,      5,  ---- ,   0.00,      0,     69,      0,      0,   0.00,Part ch,DF3    ,03/15/2022 23:04:00,03/15/2022 23:04:00,   4128,
    142,                   ,    300,     24,     69,       ,OPP    ,     77,   2.10,   2.43,     50,     69,     22,     24,   0.70,Part ch,       ,03/16/2022 06:01:00,03/16/2022 06:24:00,      0,
    141,                   ,    300,     24,     69,       ,OPP    ,      5,   1.96,   2.31,     75,     69,     58,     72,   2.00,Part ch,DF4    ,03/16/2022 06:43:00,03/16/2022 07:42:00,   4096,
    140,                   ,    300,     24,     69,       ,OPP    ,     71,   2.09,   2.39,     74,     69,     29,     36,   1.04,Part ch,       ,03/16/2022 08:49:00,03/16/2022 09:19:00,      0,
    139,                   ,    300,     24,     69,       ,OPP    ,     58,   2.07,   2.33,     75,     69,     38,     47,   1.33,Part ch,       ,03/16/2022 12:12:00,03/16/2022 12:50:00,      0,
    138,                   ,    300,     24,     69,       ,OPP    ,     29,   2.00,   2.40,     75,     69,    100,    125,   3.54,Part ch,       ,03/16/2022 12:54:00,03/16/2022 14:34:00,      0,
    137,                   ,    300,     24,     69,       ,OPP    ,     20,   1.99,   2.38,     75,     69,     72,     91,   2.55,Part ch,       ,03/16/2022 16:40:00,03/16/2022 17:53:00,      0,
    136,                   ,    300,     24,     69,       ,OPP    ,     37,   2.02,   2.36,     75,     69,    163,    204,   5.73,Part ch,       ,03/16/2022 19:50:00,03/16/2022 22:35:00,      0,
    135,                   ,    300,     24,     69,       ,OPP    ,     55,   2.06,   2.43,     70,     69,    223,    263,   7.62,Full ch,DF7    ,03/17/2022 00:07:00,03/17/2022 06:13:00,   1280,
    134,                   ,    300,     24,     69,       ,OPP    ,     37,   2.02,   2.31,     75,     69,     18,     23,   0.63,Part ch,       ,03/17/2022 08:59:00,03/17/2022 09:17:00,      0,
    133,                   ,    300,     24,     69,       ,OPP    ,     20,   1.99,   2.25,     75,     69,     17,     21,   0.59,Part ch,       ,03/17/2022 12:18:00,03/17/2022 12:36:00,      0,
    132,                   ,    300,     24,     69,       ,OPP    ,     50,   2.05,   2.43,     28,     69,    190,    214,   6.13,Full ch,       ,03/17/2022 12:45:00,03/17/2022 15:56:00,      0,
    131,                   ,    300,     24,     69,       ,OPP    ,     65,   2.08,   2.43,     15,     69,    231,    158,   4.56,Full ch,       ,03/17/2022 19:46:00,03/18/2022 01:34:00,      0,
    130,                   ,    300,     24,     69,       ,OPP    ,     79,   2.11,   2.43,     15,     69,     93,     54,   1.59,Full ch,       ,03/18/2022 02:14:00,03/18/2022 06:07:00,      0,
    129,                   ,    300,     24,     69,       ,OPP    ,     95,   2.14,   2.43,     15,     69,      8,      3,   0.10,Full ch,       ,03/18/2022 06:08:00,03/18/2022 06:35:00,      0,
    128,                   ,    300,     24,     69,       ,OPP    ,      9,   1.97,   2.30,     75,     69,     48,     60,   1.66,Part ch,DF4    ,03/18/2022 11:07:00,03/18/2022 11:56:00,   4096,
    127,                   ,    300,     24,     69,       ,OPP    ,     50,   2.05,   2.35,     75,     69,     96,    120,   3.38,Part ch,       ,03/18/2022 11:56:00,03/18/2022 13:33:00,      0,
    126,                   ,    300,     24,     69,       ,OPP    ,     35,   2.01,   2.43,     28,     69,    176,    185,   5.29,Full ch,       ,03/18/2022 15:26:00,03/18/2022 18:22:00,      0,
    125,                   ,    300,     24,     69,       ,OPP    ,     85,   2.12,   2.43,     15,     69,     71,     31,   0.92,Full ch,       ,03/18/2022 18:39:00,03/18/2022 22:06:00,      0,
    124,                   ,    300,     24,     69,       ,OPP    ,     49,   2.04,   2.26,     75,     69,     29,     36,   1.01,Part ch,       ,03/18/2022 22:07:00,03/18/2022 22:36:00,      0,
    123,                   ,    300,     24,     69,       ,OPP    ,     49,   2.04,   2.43,     15,     69,    120,    103,   2.96,Full ch,       ,03/19/2022 01:04:00,03/19/2022 06:26:00,      0,
    122,                   ,    300,     24,     69,       ,OPP    ,     68,   2.09,   2.43,     52,     69,    306,    251,   7.36,Full ch,DF7    ,03/19/2022 11:18:00,03/20/2022 00:04:00,    256,
    121,                   ,       ,     24,     69,       ,EQUAL  ,     71,   2.09,   2.20,      7,     69,    479,     83,   2.26,Full ch,       ,03/20/2022 00:04:00,03/21/2022 06:14:00,      0,
    120,                   ,    300,     24,     69,       ,OPP    ,     58,   2.07,   2.36,     75,     69,     40,     50,   1.42,Part ch,       ,03/21/2022 12:11:00,03/21/2022 12:52:00,      0,
    119,                   ,    300,     24,     69,       ,OPP    ,     30,   2.00,   2.32,     75,     69,     58,     72,   2.01,Part ch,       ,03/21/2022 13:31:00,03/21/2022 14:30:00,      0,
    118,                   ,    300,     24,     69,       ,OPP    ,     43,   2.03,   2.27,     75,     69,     53,     67,   1.84,Part ch,       ,03/21/2022 19:21:00,03/21/2022 20:15:00,      0,
    117,                   ,    300,     24,     69,       ,OPP    ,     20,   1.99,   2.44,     15,     69,    212,    188,   5.37,Full ch,       ,03/22/2022 01:02:00,03/22/2022 06:13:00,      0,
    116,                   ,    300,     24,     69,       ,OPP    ,     55,   2.06,   2.30,     75,     69,      7,      9,   0.26,Part ch,       ,03/22/2022 06:14:00,03/22/2022 06:22:00,      0,
    115,                   ,    300,     24,     69,       ,OPP    ,     56,   2.06,   2.43,     60,     69,    175,    199,   5.83,Part ch,       ,03/22/2022 07:35:00,03/22/2022 10:31:00,      0,
    114,                   ,    300,     24,     69,       ,OPP    ,     54,   2.06,   2.29,     75,     69,     35,     43,   1.20,Part ch,       ,03/22/2022 12:18:00,03/22/2022 12:54:00,      0,
    113,                   ,    300,     24,     69,       ,OPP    ,     44,   2.03,   2.29,     75,     69,     45,     57,   1.59,Part ch,       ,03/22/2022 13:53:00,03/22/2022 14:39:00,      0,
    112,                   ,    300,     24,     69,       ,OPP    ,     37,   2.02,   2.35,     75,     69,     41,     51,   1.43,Part ch,       ,03/22/2022 19:45:00,03/22/2022 20:26:00,      0,
    111,                   ,    300,     24,     69,       ,OPP    ,     14,   1.98,   2.43,     15,     69,    253,    211,   6.03,Full ch,       ,03/22/2022 23:57:00,03/23/2022 06:07:00,      0,
    110,                   ,    300,     24,     69,       ,OPP    ,     60,   2.07,   2.40,     75,     69,     87,    109,   3.10,Part ch,       ,03/23/2022 06:08:00,03/23/2022 07:36:00,      0,
    109,                   ,    300,     24,     69,       ,OPP    ,     46,   2.04,   2.43,     15,     69,    197,    141,   4.08,Full ch,       ,03/23/2022 09:10:00,03/23/2022 12:43:00,      0,
    108,                   ,    300,     24,     69,       ,OPP    ,     83,   2.11,   2.43,     30,     69,    142,    146,   4.25,Full ch,       ,03/23/2022 12:54:00,03/23/2022 15:16:00,      0,
    107,                   ,    300,     24,     69,       ,OPP    ,     79,   2.11,   2.43,     22,     69,    102,     70,   2.05,Full ch,       ,03/23/2022 16:37:00,03/23/2022 18:20:00,      0,
    106,                   ,    300,     24,     69,       ,OPP    ,     46,   2.04,   2.29,     75,     69,     33,     41,   1.13,Part ch,       ,03/23/2022 18:28:00,03/23/2022 19:02:00,      0,
    105,                   ,    300,     24,     69,       ,OPP    ,      5,   1.80,   2.27,     75,     69,     63,     78,   2.12,Part ch,DF4    ,03/23/2022 19:26:00,03/23/2022 20:29:00,   4096,
    104,                   ,    300,     24,     69,       ,OPP    ,     68,   2.09,   2.34,     75,     69,     23,     29,   0.83,Part ch,       ,03/23/2022 21:47:00,03/23/2022 22:11:00,      0,
    103,                   ,    300,     24,     69,       ,OPP    ,     41,   2.03,   2.43,     15,     69,     89,     89,   2.53,Full ch,       ,03/24/2022 01:10:00,03/24/2022 06:07:00,      0,
    102,                   ,    300,     24,     69,       ,OPP    ,     89,   2.12,   2.43,     62,     69,     66,     65,   1.93,Part ch,       ,03/24/2022 06:15:00,03/24/2022 07:21:00,      0,
    101,                   ,    300,     24,     69,       ,OPP    ,     28,   2.00,   2.26,     75,     69,     17,     21,   0.58,Part ch,       ,03/24/2022 08:40:00,03/24/2022 08:57:00,      0,
    100,                   ,    300,     24,     69,       ,OPP    ,     22,   1.99,   2.24,     75,     69,      3,      3,   0.10,Part ch,       ,03/24/2022 10:15:00,03/24/2022 10:18:00,      0,
     99,                   ,    300,     24,     69,       ,OPP    ,     28,   2.00,   2.31,     75,     69,     42,     52,   1.46,Part ch,       ,03/24/2022 11:03:00,03/24/2022 11:46:00,      0,
     98,                   ,    300,     24,     69,       ,OPP    ,     57,   2.07,   2.34,     75,     69,     41,     51,   1.44,Part ch,       ,03/24/2022 12:10:00,03/24/2022 12:52:00,      0,
     97,                   ,    300,     24,     69,       ,OPP    ,     50,   2.05,   2.43,     75,     69,     41,     51,   1.47,Part ch,       ,03/24/2022 12:54:00,03/24/2022 13:36:00,      0,
     96,                   ,    300,     24,     69,       ,OPP    ,     54,   2.06,   2.43,     16,     69,    166,    118,   3.46,Full ch,       ,03/24/2022 15:29:00,03/24/2022 18:16:00,      0,
     95,                   ,    300,     24,     69,       ,OPP    ,     44,   2.03,   2.43,     15,     69,     73,     69,   1.98,Full ch,       ,03/24/2022 18:27:00,03/25/2022 00:52:00,      0,
     94,                   ,    300,     24,     69,       ,OPP    ,     39,   2.02,   2.43,     15,     69,    193,    157,   4.51,Full ch,       ,03/25/2022 00:53:00,03/25/2022 07:08:00,      0,
     93,                   ,    300,     24,     69,       ,OPP    ,     22,   1.99,   2.28,     75,     69,     23,     29,   0.79,Part ch,       ,03/25/2022 08:53:00,03/25/2022 09:16:00,      0,
     92,                   ,    300,     24,     69,       ,OPP    ,     36,   2.02,   2.35,     75,     69,     48,     60,   1.67,Part ch,       ,03/25/2022 10:06:00,03/25/2022 10:54:00,      0,
     91,                   ,    300,     24,     69,       ,OPP    ,     56,   2.06,   2.29,     75,     69,     19,     23,   0.65,Part ch,       ,03/25/2022 11:49:00,03/25/2022 12:09:00,      0,
     90,                   ,    300,     24,     69,       ,OPP    ,     77,   2.10,   2.34,     75,     69,     37,     46,   1.29,Part ch,       ,03/25/2022 12:15:00,03/25/2022 12:52:00,      0,
     89,                   ,    300,     24,     69,       ,OPP    ,     28,   2.00,   2.43,     75,     69,    113,    141,   3.97,Part ch,       ,03/25/2022 14:19:00,03/25/2022 16:12:00,      0,
     88,                   ,    300,     24,     69,       ,OPP    ,     46,   2.04,   2.43,     47,     69,    479,    450,  12.97,Full ch,DF5    ,03/26/2022 00:22:00,03/27/2022 00:04:00,   2048,
     87,                   ,       ,     24,     69,       ,EQUAL  ,     68,   2.09,   2.21,      7,     69,    479,     83,   2.26,Full ch,       ,03/27/2022 00:04:00,03/28/2022 06:11:00,      0,
     86,                   ,    300,     24,     69,       ,OPP    ,     49,   2.04,   2.33,     75,     69,     31,     38,   1.08,Part ch,       ,03/28/2022 08:47:00,03/28/2022 09:18:00,      0,
     85,                   ,    300,     24,     69,       ,OPP    ,     13,   1.97,   2.30,     75,     69,     37,     47,   1.30,Part ch,       ,03/28/2022 10:15:00,03/28/2022 10:53:00,      0,
     84,                   ,    300,     24,     69,       ,OPP    ,     49,   2.04,   2.43,     68,     69,    102,    128,   3.65,Part ch,       ,03/28/2022 11:10:00,03/28/2022 12:53:00,      0,
     83,                   ,    300,     24,     69,       ,OPP    ,     16,   1.98,   2.33,     75,     69,     57,     72,   2.01,Part ch,       ,03/28/2022 13:28:00,03/28/2022 14:26:00,      0,
     82,                   ,    300,     24,     69,       ,OPP    ,     63,   2.08,   2.24,     75,     69,      2,      2,   0.06,Part ch,       ,03/28/2022 15:15:00,03/28/2022 15:17:00,      0,
     81,                   ,    300,     24,     69,       ,OPP    ,     41,   2.03,   2.43,     15,     69,    120,    115,   3.30,Full ch,       ,03/28/2022 15:32:00,03/28/2022 17:48:00,      0,
     80,                   ,    300,     24,     69,       ,OPP    ,     58,   2.07,   2.43,     15,     69,     18,     10,   0.30,Full ch,       ,03/28/2022 18:23:00,03/28/2022 23:00:00,      0,
     79,                   ,    300,     24,     69,       ,OPP    ,     58,   2.07,   2.44,     15,     69,      4,      2,   0.06,Full ch,       ,03/28/2022 23:27:00,03/29/2022 01:05:00,      0,
     78,                   ,    300,     24,     69,       ,OPP    ,     52,   2.06,   2.43,     40,     69,    350,    313,   9.04,Part ch,       ,03/29/2022 01:05:00,03/29/2022 06:56:00,      0,
     77,                   ,    300,     24,     69,       ,OPP    ,     33,   2.01,   2.29,     75,     69,     12,     16,   0.44,Part ch,       ,03/29/2022 08:41:00,03/29/2022 08:54:00,      0,
     76,                   ,    300,     24,     69,       ,OPP    ,     23,   1.99,   2.33,     75,     69,     42,     53,   1.48,Part ch,       ,03/29/2022 10:14:00,03/29/2022 10:57:00,      0,
     75,                   ,    300,     24,     69,       ,OPP    ,     83,   2.11,   2.43,     22,     69,     40,     28,   0.81,Full ch,       ,03/29/2022 12:14:00,03/29/2022 12:54:00,      0,
     74,                   ,    300,     24,     69,       ,OPP    ,     21,   1.99,   2.34,     75,     69,     60,     76,   2.11,Part ch,       ,03/29/2022 13:27:00,03/29/2022 14:29:00,      0,
     73,                   ,    300,     24,     69,       ,OPP    ,     50,   2.05,   2.43,     15,     69,     99,     86,   2.48,Full ch,       ,03/29/2022 15:20:00,03/30/2022 06:02:00,      0,
     72,                   ,    300,     24,     69,       ,OPP    ,     78,   2.10,   2.43,     20,     69,     92,     45,   1.34,Full ch,       ,03/30/2022 06:07:00,03/30/2022 07:39:00,      0,
     71,                   ,    300,     24,     69,       ,OPP    ,     20,   1.99,   2.25,     75,     69,      8,     10,   0.27,Part ch,       ,03/30/2022 08:37:00,03/30/2022 08:45:00,      0,
     70,                   ,    300,     24,     69,       ,OPP    ,     14,   1.98,   2.29,     75,     69,     71,     89,   2.42,Part ch,       ,03/30/2022 09:42:00,03/30/2022 10:54:00,      0,
     69,                   ,    300,     24,     69,       ,OPP    ,     95,   2.14,   2.43,     15,     69,    159,    140,   4.05,Full ch,       ,03/30/2022 10:55:00,03/30/2022 14:22:00,      0,
     68,                   ,    300,     24,     69,       ,OPP    ,     46,   2.04,   2.30,     75,     69,     71,     89,   2.47,Part ch,       ,03/30/2022 14:22:00,03/30/2022 15:34:00,      0,
     67,                   ,    300,     24,     69,       ,OPP    ,     46,   2.04,   2.43,     28,     69,    202,    222,   6.36,Full ch,       ,03/30/2022 17:47:00,03/30/2022 21:10:00,      0,
     66,                   ,    300,     24,     69,       ,OPP    ,     62,   2.07,   2.43,     30,     69,    125,    130,   3.73,Full ch,       ,03/31/2022 00:39:00,03/31/2022 02:44:00,      0,
     65,                   ,    300,     24,     69,       ,OPP    ,     78,   2.10,   2.43,     18,     69,    196,    107,   3.13,Full ch,       ,03/31/2022 03:24:00,03/31/2022 06:40:00,      0,
     64,                   ,    300,     24,     69,       ,OPP    ,     41,   2.03,   2.43,     55,     69,     50,     62,   1.77,Full ch,       ,03/31/2022 07:23:00,03/31/2022 08:14:00,      0,
     63,                   ,    300,     24,     69,       ,OPP    ,     63,   2.08,   2.43,     25,     69,     22,     17,   0.52,Full ch,       ,03/31/2022 08:38:00,03/31/2022 09:01:00,      0,
     62,                   ,    300,     24,     69,       ,OPP    ,     19,   1.98,   2.42,     74,     69,     62,     77,   2.27,Full ch,DF7    ,03/31/2022 09:29:00,03/31/2022 12:14:00,   1280,
     61,                   ,    300,     24,     69,       ,OPP    ,     58,   2.07,   2.34,     75,     69,     42,     53,   1.49,Part ch,       ,03/31/2022 12:15:00,03/31/2022 12:58:00,      0,
     60,                   ,    300,     24,     69,       ,OPP    ,     50,   2.05,   2.42,     74,     69,     81,    101,   2.98,Full ch,DF7    ,03/31/2022 12:58:00,04/01/2022 00:30:00,   1280,
