Type               ,Version            ,S/N                ,Region             ,
LT24V160A          ,P3.4               ,PC503957           ,US                 ,
Bat cap,Temp   ,Profile,Del chg,Cond ch,I float,V float,I equal,Time eq,Del eql,Period ,Length ,Section,T elect,
    300,     70,OPP    ,      0,      0,    5.0,  2.250,   40.0,      4,      0,     64,    4.0,     50,     60,
Charge ,Part ch,Full ch,Equal  ,DF1    ,DF2    ,DF3    ,TH     ,DF7    ,DF4    ,DF5    ,DFC    ,TH Mod ,
   2885,   2295,    590,     61,      0,      0,      2,      0,     69,    707,     65,      0,      0,
Nr     ,S/N                ,Capacit,U batt ,Temp   ,Techno ,Profile,% init ,U start,U end  ,I end  ,Temp en,Chg Tim,Ah     ,kWh    ,Chg end,Default,SoC                ,DBa                ,CFC    ,
    138,                   ,    300,     24,     69,       ,OPP    ,      5,   1.86,   2.37,     75,     69,    130,    163,   4.51,Part ch,DF4    ,04/04/2022 20:30:00,04/04/2022 22:41:00,   4096,
    137,                   ,    300,     24,     69,       ,OPP    ,     75,   2.10,   2.44,     42,     69,    129,    128,   3.74,Part ch,       ,04/05/2022 00:38:00,04/05/2022 02:48:00,      0,
    136,                   ,    300,     24,     69,       ,OPP    ,     69,   2.09,   2.43,     48,     69,    179,    157,   4.60,Part ch,       ,04/05/2022 03:21:00,04/05/2022 06:20:00,      0,
    135,                   ,    300,     24,     69,       ,OPP    ,      5,   1.96,   2.43,     75,     69,    118,    147,   4.15,Part ch,DF4    ,04/05/2022 07:09:00,04/05/2022 09:07:00,   4096,
    134,                   ,    300,     24,     69,       ,OPP    ,     30,   2.00,   2.26,     75,     69,     29,     37,   1.01,Part ch,       ,04/05/2022 10:21:00,04/05/2022 10:51:00,      0,
    133,                   ,    300,     24,     69,       ,OPP    ,     56,   2.06,   2.32,     75,     69,     36,     45,   1.26,Part ch,       ,04/05/2022 12:18:00,04/05/2022 12:54:00,      0,
    132,                   ,    300,     24,     69,       ,OPP    ,     16,   1.98,   2.29,     75,     69,     63,     79,   2.17,Part ch,       ,04/05/2022 13:16:00,04/05/2022 14:20:00,      0,
    131,                   ,    300,     24,     69,       ,OPP    ,     47,   2.04,   2.33,     75,     69,     37,     47,   1.30,Part ch,       ,04/05/2022 15:26:00,04/05/2022 16:04:00,      0,
    130,                   ,    300,     24,     69,       ,OPP    ,     49,   2.04,   2.43,     68,     69,     75,     93,   2.66,Part ch,       ,04/05/2022 18:55:00,04/05/2022 20:11:00,      0,
    129,                   ,    300,     24,     69,       ,OPP    ,     38,   2.02,   2.43,     63,     69,    401,    450,  13.00,Full ch,DF5    ,04/06/2022 00:45:00,04/06/2022 08:44:00,   2048,
    128,                   ,    300,     24,     69,       ,OPP    ,     48,   2.04,   2.31,     75,     69,     22,     27,   0.76,Part ch,       ,04/06/2022 08:44:00,04/06/2022 09:06:00,      0,
    127,                   ,    300,     24,     69,       ,OPP    ,     90,   2.13,   2.43,     67,     69,     97,    101,   2.99,Full ch,DF7    ,04/06/2022 09:07:00,04/06/2022 12:09:00,    256,
    126,                   ,    300,     24,     69,       ,OPP    ,     57,   2.07,   2.43,     24,     69,    185,    200,   5.75,Full ch,       ,04/06/2022 12:48:00,04/06/2022 15:54:00,      0,
    125,                   ,    300,     24,     69,       ,OPP    ,     37,   2.02,   2.44,     24,     69,    306,    329,   9.37,Full ch,       ,04/07/2022 01:02:00,04/07/2022 06:09:00,      0,
    124,                   ,    300,     24,     69,       ,OPP    ,      8,   1.96,   2.25,     75,     69,     13,     17,   0.47,Part ch,DF4    ,04/07/2022 07:35:00,04/07/2022 07:49:00,   4096,
    123,                   ,    300,     24,     69,       ,OPP    ,     37,   2.02,   2.44,     75,     69,     95,    119,   3.38,Part ch,       ,04/07/2022 09:16:00,04/07/2022 10:52:00,      0,
    122,                   ,    300,     24,     69,       ,OPP    ,     35,   2.01,   2.30,     75,     69,     45,     56,   1.56,Part ch,       ,04/07/2022 11:23:00,04/07/2022 12:08:00,      0,
    121,                   ,    300,     24,     69,       ,OPP    ,     78,   2.10,   2.43,     15,     69,    149,    127,   3.68,Full ch,       ,04/07/2022 12:13:00,04/07/2022 14:58:00,      0,
    120,                   ,    300,     24,     69,       ,OPP    ,     57,   2.06,   2.31,     75,     69,     50,     62,   1.73,Part ch,       ,04/07/2022 21:50:00,04/07/2022 22:41:00,      0,
    119,                   ,    300,     24,     69,       ,OPP    ,     25,   2.00,   2.43,     70,     69,    367,    435,  12.42,Full ch,DF7    ,04/08/2022 00:15:00,04/08/2022 07:59:00,   1280,
    118,                   ,    300,     24,     69,       ,OPP    ,     49,   2.04,   2.32,     75,     69,     20,     25,   0.69,Part ch,       ,04/08/2022 08:41:00,04/08/2022 09:01:00,      0,
    117,                   ,    300,     24,     69,       ,OPP    ,     46,   2.04,   2.34,     75,     69,     33,     41,   1.16,Part ch,       ,04/08/2022 10:15:00,04/08/2022 10:49:00,      0,
    116,                   ,    300,     24,     69,       ,OPP    ,      5,   1.96,   2.43,     74,     69,    360,    450,  12.60,Full ch,DF5    ,04/09/2022 00:43:00,04/09/2022 09:38:00,   6144,
    115,                   ,    300,     24,     69,       ,OPP    ,      6,   1.96,   2.43,     15,     69,    290,    252,   7.25,Full ch,DF4    ,04/09/2022 23:27:00,04/10/2022 04:22:00,   4096,
    114,                   ,       ,     24,     69,       ,EQUAL  ,     99,   2.24,   2.46,      7,     69,    479,     83,   2.49,Full ch,       ,04/10/2022 04:22:00,04/11/2022 06:08:00,      0,
    113,                   ,    300,     24,     69,       ,OPP    ,     65,   2.08,   2.30,     75,     69,     26,     32,   0.90,Part ch,       ,04/11/2022 07:29:00,04/11/2022 07:56:00,      0,
    112,                   ,    300,     24,     69,       ,OPP    ,     99,   2.18,   2.43,     17,     69,     26,     12,   0.35,Part ch,       ,04/11/2022 07:57:00,04/11/2022 08:24:00,      0,
    111,                   ,    300,     24,     69,       ,OPP    ,     46,   2.04,   2.32,     75,     69,     14,     18,   0.52,Part ch,       ,04/11/2022 08:44:00,04/11/2022 09:00:00,      0,
    110,                   ,    300,     24,     69,       ,OPP    ,     99,   2.21,   2.37,     75,     69,      6,      7,   0.21,Part ch,       ,04/11/2022 10:13:00,04/11/2022 10:19:00,      0,
    109,                   ,    300,     24,     69,       ,OPP    ,     36,   2.02,   2.37,     75,     69,     49,     61,   1.72,Part ch,       ,04/11/2022 13:32:00,04/11/2022 14:22:00,      0,
    108,                   ,    300,     24,     69,       ,OPP    ,      5,   1.94,   2.43,     15,     69,    304,    273,   7.75,Full ch,DF4    ,04/11/2022 14:56:00,04/11/2022 22:36:00,   4096,
    107,                   ,    300,     24,     69,       ,OPP    ,     13,   1.97,   2.43,     15,     69,    215,    208,   5.90,Full ch,       ,04/11/2022 22:36:00,04/12/2022 06:07:00,      0,
    106,                   ,    300,     24,     69,       ,OPP    ,     82,   2.11,   2.43,     18,     69,    193,     84,   2.48,Full ch,       ,04/12/2022 06:07:00,04/12/2022 09:21:00,      0,
    105,                   ,    300,     24,     69,       ,OPP    ,     65,   2.08,   2.43,     51,     69,     75,     91,   2.63,Part ch,       ,04/12/2022 11:51:00,04/12/2022 13:07:00,      0,
    104,                   ,    300,     24,     69,       ,OPP    ,     38,   2.02,   2.34,     75,     69,     52,     65,   1.82,Part ch,       ,04/12/2022 13:35:00,04/12/2022 14:28:00,      0,
    103,                   ,    300,     24,     69,       ,OPP    ,     62,   2.07,   2.43,     15,     69,     97,     82,   2.37,Full ch,DF7    ,04/12/2022 15:59:00,04/13/2022 00:32:00,    256,
    102,                   ,    300,     24,     69,       ,OPP    ,     50,   2.05,   2.25,     75,     69,     22,     27,   0.75,Part ch,       ,04/13/2022 00:32:00,04/13/2022 00:55:00,      0,
    101,                   ,    300,     24,     69,       ,OPP    ,     46,   2.04,   2.43,     15,     69,    193,    182,   5.23,Full ch,       ,04/13/2022 00:55:00,04/13/2022 06:54:00,      0,
    100,                   ,    300,     24,     69,       ,OPP    ,     45,   2.03,   2.44,     72,     69,     48,     60,   1.72,Part ch,       ,04/13/2022 08:44:00,04/13/2022 09:33:00,      0,
     99,                   ,    300,     24,     69,       ,OPP    ,     57,   2.06,   2.43,     53,     69,     28,     34,   0.98,Part ch,       ,04/13/2022 10:29:00,04/13/2022 10:59:00,      0,
     98,                   ,    300,     24,     69,       ,OPP    ,     68,   2.09,   2.39,     75,     69,     49,     61,   1.73,Part ch,       ,04/13/2022 12:06:00,04/13/2022 12:56:00,      0,
     97,                   ,    300,     24,     69,       ,OPP    ,     45,   2.03,   2.41,     75,     69,     41,     51,   1.45,Part ch,       ,04/13/2022 13:47:00,04/13/2022 14:28:00,      0,
     96,                   ,    300,     24,     69,       ,OPP    ,     14,   1.98,   2.25,     75,     69,      2,      2,   0.06,Part ch,       ,04/13/2022 22:49:00,04/13/2022 22:51:00,      0,
     95,                   ,    300,     24,     69,       ,OPP    ,     49,   2.04,   2.43,     21,     69,    346,    291,   8.33,Full ch,       ,04/14/2022 00:22:00,04/14/2022 06:09:00,      0,
     94,                   ,    300,     24,     69,       ,OPP    ,     50,   2.05,   2.43,     74,     69,    125,    156,   4.53,Part ch,       ,04/14/2022 08:06:00,04/14/2022 10:12:00,      0,
     93,                   ,    300,     24,     69,       ,OPP    ,     36,   2.02,   2.43,     70,     69,    103,    121,   3.46,Full ch,DF7    ,04/14/2022 10:12:00,04/14/2022 13:58:00,   1280,
     92,                   ,    300,     24,     69,       ,OPP    ,     63,   2.08,   2.43,     70,     69,    222,    256,   7.46,Full ch,DF7    ,04/14/2022 15:20:00,04/15/2022 00:22:00,   1280,
     91,                   ,    300,     24,     69,       ,OPP    ,     71,   2.09,   2.33,     75,     69,     32,     40,   1.13,Part ch,       ,04/15/2022 00:22:00,04/15/2022 00:55:00,      0,
     90,                   ,    300,     24,     69,       ,OPP    ,     73,   2.09,   2.43,     61,     69,     52,     59,   1.73,Part ch,       ,04/15/2022 00:55:00,04/15/2022 01:48:00,      0,
     89,                   ,    300,     24,     69,       ,OPP    ,     49,   2.04,   2.29,     75,     69,      8,     10,   0.30,Part ch,       ,04/15/2022 08:35:00,04/15/2022 08:44:00,      0,
     88,                   ,    300,     24,     69,       ,OPP    ,     30,   2.00,   2.30,     75,     69,    111,    138,   3.79,Part ch,       ,04/15/2022 09:43:00,04/15/2022 11:35:00,      0,
     87,                   ,    300,     24,     69,       ,OPP    ,     36,   2.02,   2.43,     15,     69,    154,    155,   4.41,Full ch,       ,04/15/2022 15:59:00,04/16/2022 01:01:00,      0,
     86,                   ,    300,     24,     69,       ,OPP    ,     35,   2.01,   2.43,     19,     69,    589,    450,  12.87,Full ch,DF5    ,04/16/2022 01:01:00,04/16/2022 15:55:00,   2048,
     85,                   ,    300,     24,     69,       ,OPP    ,     47,   2.04,   2.43,     15,     69,    102,     99,   2.86,Full ch,       ,04/16/2022 15:57:00,04/17/2022 00:04:00,      0,
     84,                   ,       ,     24,     69,       ,EQUAL  ,     81,   2.11,   2.47,      7,     69,    479,     83,   2.53,Full ch,       ,04/17/2022 00:04:00,04/18/2022 05:59:00,      0,
     83,                   ,    300,     24,     69,       ,OPP    ,     81,   2.11,   2.43,     18,     69,    101,     36,   1.07,Full ch,       ,04/18/2022 06:07:00,04/18/2022 07:49:00,      0,
     82,                   ,    300,     24,     69,       ,OPP    ,     47,   2.04,   2.31,     75,     69,     13,     17,   0.48,Part ch,       ,04/18/2022 07:57:00,04/18/2022 08:11:00,      0,
     81,                   ,    300,     24,     69,       ,OPP    ,     38,   2.02,   2.38,      0,     69,     30,     37,   1.02,Full ch,       ,04/18/2022 09:45:00,04/18/2022 10:15:00,  16384,
     80,                   ,    300,     24,     69,       ,OPP    ,     59,   2.07,   3.59,      0,     69,     41,     50,   1.44,Full ch,       ,04/18/2022 11:20:00,04/18/2022 12:02:00,  16384,
     79,                   ,    300,     24,     69,       ,OPP    ,     50,   2.05,   2.43,     50,     69,     64,     77,   2.20,Full ch,       ,04/18/2022 12:37:00,04/18/2022 13:41:00,      0,
     78,                   ,    300,     24,     69,       ,OPP    ,      9,   1.97,   2.43,     15,     69,    202,    207,   5.83,Full ch,DF4    ,04/18/2022 22:19:00,04/19/2022 04:53:00,   4096,
     77,                   ,    300,     24,     69,       ,OPP    ,     71,   2.09,   2.43,     26,     69,     55,     40,   1.20,Part ch,       ,04/19/2022 04:53:00,04/19/2022 05:49:00,      0,
     76,                   ,    300,     24,     69,       ,OPP    ,     48,   2.04,   2.33,      0,     69,     18,     21,   0.59,Full ch,       ,04/19/2022 08:00:00,04/19/2022 08:19:00,  16384,
     75,                   ,    300,     24,     69,       ,OPP    ,      5,   1.94,   2.43,     44,     69,    148,    177,   5.00,Part ch,DF4    ,04/19/2022 08:34:00,04/19/2022 11:03:00,   4096,
     74,                   ,    300,     24,     69,       ,OPP    ,     74,   2.10,   2.43,     37,     69,     44,     51,   1.48,Full ch,       ,04/19/2022 11:17:00,04/19/2022 12:02:00,      0,
     73,                   ,    300,     24,     69,       ,OPP    ,     28,   2.00,   2.28,     75,     69,     52,     65,   1.79,Part ch,       ,04/19/2022 12:39:00,04/19/2022 13:32:00,      0,
     72,                   ,    300,     24,     69,       ,OPP    ,     55,   2.06,   2.43,     15,     69,    126,    113,   3.26,Full ch,       ,04/19/2022 15:01:00,04/20/2022 05:18:00,      0,
     71,                   ,    300,     24,     69,       ,OPP    ,     50,   2.04,   2.35,     75,     69,     21,     27,   0.75,Part ch,       ,04/20/2022 08:24:00,04/20/2022 08:46:00,      0,
     70,                   ,    300,     24,     69,       ,OPP    ,     33,   2.01,   2.29,     75,     69,     39,     49,   1.36,Part ch,       ,04/20/2022 09:21:00,04/20/2022 10:00:00,      0,
     69,                   ,    300,     24,     69,       ,OPP    ,     70,   2.09,   2.28,     75,     69,     77,     96,   2.68,Part ch,       ,04/20/2022 11:16:00,04/20/2022 12:34:00,      0,
     68,                   ,    300,     24,     69,       ,OPP    ,     33,   2.01,   2.94,      0,     69,     57,     70,   1.94,Full ch,       ,04/20/2022 12:38:00,04/20/2022 13:35:00,  16384,
     67,                   ,    300,     24,     69,       ,OPP    ,     36,   2.02,   2.25,     75,     69,     23,     28,   0.78,Part ch,       ,04/20/2022 13:59:00,04/20/2022 14:22:00,      0,
     66,                   ,    300,     24,     69,       ,OPP    ,     50,   2.05,   2.43,     71,     69,     57,     71,   2.03,Part ch,       ,04/20/2022 14:51:00,04/20/2022 15:49:00,      0,
     65,                   ,    300,     24,     69,       ,OPP    ,     41,   2.03,   2.43,     17,     69,    235,    249,   7.09,Full ch,       ,04/20/2022 15:49:00,04/20/2022 19:45:00,      0,
     64,                   ,    300,     24,     69,       ,OPP    ,     62,   2.07,   2.43,     53,     69,     21,     25,   0.73,Part ch,       ,04/21/2022 04:54:00,04/21/2022 05:16:00,      0,
     63,                   ,    300,     24,     69,       ,OPP    ,     98,   2.14,   2.43,     33,     69,      4,      3,   0.09,Full ch,       ,04/21/2022 05:17:00,04/21/2022 05:21:00,      0,
     62,                   ,    300,     24,     69,       ,OPP    ,     36,   2.02,   2.42,     75,     69,     65,     81,   2.28,Part ch,       ,04/21/2022 07:08:00,04/21/2022 08:14:00,      0,
     61,                   ,    300,     24,     69,       ,OPP    ,     58,   2.07,   2.36,     75,     69,     22,     28,   0.79,Part ch,       ,04/21/2022 08:20:00,04/21/2022 08:43:00,      0,
