Type               ,Version            ,S/N                ,Region             ,
LT24V080A          ,P3.4               ,PI504426           ,US                 ,
Bat cap,Temp   ,Profile,Del chg,Cond ch,I float,V float,I equal,Time eq,Del eql,Period ,Length ,Section,T elect,
    600,     77,OPP    ,      0,      0,    5.0,  2.250,   27.0,      4,      0,     64,    3.1,     50,      0,
Charge ,Part ch,Full ch,Equal  ,DF1    ,DF2    ,DF3    ,TH     ,DF7    ,DF4    ,DF5    ,DFC    ,TH Mod ,
   4432,  59812, -55380,   5859,     46,      0,     28,      0,    274,    550,  20358,    411,      0,
Nr     ,S/N                ,Capacit,U batt ,Temp   ,Techno ,Profile,% init ,U start,U end  ,I end  ,Temp en,Chg Tim,Ah     ,kWh    ,Chg end,Default,SoC                ,DBa                ,CFC    ,
    185,                   ,    600,     24,     77,       ,OPP    ,     41,   2.03,   2.42,     30,     77,     15,     13,   0.38,Full ch,       ,03/24/2022 07:26:00,03/24/2022 07:41:00,      0,
    184,                   ,    600,     24,     77,       ,OPP    ,     22,   1.99,   2.42,     48,     77,     32,     40,   1.16,Full ch,       ,03/24/2022 09:58:00,03/24/2022 10:30:00,      0,
    183,                   ,    600,     24,     77,       ,OPP    ,     35,   2.01,   2.34,     80,     77,     11,     15,   0.42,Part ch,       ,03/24/2022 11:33:00,03/24/2022 11:44:00,      0,
    182,                   ,    600,     24,     77,       ,OPP    ,     14,   1.97,   2.32,     80,     77,      9,     13,   0.36,Part ch,       ,03/24/2022 12:07:00,03/24/2022 12:16:00,      0,
    181,                   ,    600,     24,     77,       ,OPP    ,      8,   1.96,   2.43,     79,     77,     45,     61,   1.73,Part ch,DF4    ,03/24/2022 12:51:00,03/24/2022 13:38:00,   4096,
    180,                   ,    600,     24,     77,       ,OPP    ,     23,   1.99,   2.42,     35,     77,     76,     84,   2.43,Full ch,       ,03/24/2022 15:49:00,03/24/2022 17:05:00,      0,
    179,                   ,    600,     24,     77,       ,OPP    ,     29,   2.00,   2.41,     30,     77,     59,     59,   1.71,Full ch,       ,03/25/2022 02:16:00,03/25/2022 06:52:00,      0,
    178,                   ,    600,     24,     77,       ,OPP    ,     50,   2.05,   2.42,     31,     77,      3,      3,   0.08,Full ch,       ,03/25/2022 07:18:00,03/25/2022 11:44:00,      0,
    177,                   ,    600,     24,     77,       ,OPP    ,     32,   2.01,   2.42,     30,     77,     34,     36,   1.04,Full ch,       ,03/25/2022 12:30:00,03/26/2022 01:13:00,      0,
    176,                   ,    600,     24,     77,       ,OPP    ,     17,   1.98,   2.42,     31,     77,     58,     66,   1.91,Full ch,       ,03/26/2022 01:40:00,03/26/2022 05:22:00,      0,
    175,                   ,    600,     24,     77,       ,OPP    ,     40,   2.02,   2.42,     31,     77,      5,      4,   0.14,Full ch,       ,03/26/2022 05:24:00,03/27/2022 00:04:00,      0,
    174,                   ,    600,     24,     77,       ,EQUAL  ,     56,   2.06,   2.41,     15,     77,    479,    167,   5.01,Full ch,       ,03/27/2022 00:04:00,03/28/2022 01:18:00,      0,
    173,                   ,    600,     24,     77,       ,OPP    ,     20,   1.99,   2.42,     36,     77,     26,     27,   0.78,Part ch,       ,03/28/2022 07:19:00,03/28/2022 07:46:00,      0,
    172,                   ,    600,     24,     77,       ,OPP    ,      9,   1.97,   2.35,     80,     77,     11,     15,   0.42,Part ch,DF4    ,03/28/2022 09:38:00,03/28/2022 09:50:00,   4096,
    171,                   ,    600,     24,     77,       ,OPP    ,     36,   2.02,   2.42,     50,     77,     31,     38,   1.10,Part ch,       ,03/28/2022 09:57:00,03/28/2022 10:28:00,      0,
    170,                   ,    600,     24,     77,       ,OPP    ,      5,   1.96,   2.31,     80,     77,     10,     14,   0.40,Part ch,DF4    ,03/28/2022 12:29:00,03/28/2022 12:40:00,   4096,
    169,                   ,    600,     24,     77,       ,OPP    ,     12,   1.97,   2.46,     68,     77,     43,     56,   1.62,Part ch,       ,03/28/2022 12:54:00,03/28/2022 13:37:00,      0,
    168,                   ,    600,     24,     77,       ,OPP    ,      9,   1.97,   2.41,     52,     77,     59,     75,   2.15,Part ch,DF4    ,03/28/2022 15:50:00,03/28/2022 16:50:00,   4096,
    167,                   ,    600,     24,     77,       ,OPP    ,     54,   2.06,   2.42,     30,     77,     50,     32,   0.94,Full ch,       ,03/28/2022 17:00:00,03/29/2022 00:00:00,      0,
    166,                   ,    600,     24,     77,       ,OPP    ,     36,   2.02,   2.41,     30,     77,     27,     22,   0.64,Full ch,       ,03/29/2022 00:24:00,03/29/2022 06:26:00,      0,
    165,                   ,    600,     24,     77,       ,OPP    ,     33,   2.01,   2.42,     30,     77,     19,     18,   0.53,Full ch,       ,03/29/2022 07:07:00,03/29/2022 07:33:00,      0,
    164,                   ,    600,     24,     77,       ,OPP    ,     24,   1.99,   2.42,     48,     77,     32,     39,   1.14,Part ch,       ,03/29/2022 09:56:00,03/29/2022 10:29:00,      0,
    163,                   ,    600,     24,     77,       ,OPP    ,     12,   1.97,   2.29,     80,     77,     10,     14,   0.39,Part ch,       ,03/29/2022 12:29:00,03/29/2022 12:41:00,      0,
    162,                   ,    600,     24,     77,       ,OPP    ,     24,   1.99,   2.46,     68,     77,     43,     57,   1.63,Part ch,       ,03/29/2022 12:54:00,03/29/2022 13:38:00,      0,
    161,                   ,    600,     24,     77,       ,OPP    ,     12,   1.97,   2.42,     30,     77,    117,    107,   3.10,Full ch,       ,03/29/2022 15:50:00,03/30/2022 01:15:00,      0,
    160,                   ,    600,     24,     77,       ,OPP    ,     13,   1.97,   2.42,     30,     77,     95,    101,   2.91,Full ch,       ,03/30/2022 02:01:00,03/30/2022 06:21:00,      0,
    159,                   ,    600,     24,     77,       ,OPP    ,     32,   2.01,   2.42,     30,     77,     17,     17,   0.49,Full ch,       ,03/30/2022 07:02:00,03/30/2022 07:33:00,      0,
    158,                   ,    600,     24,     77,       ,OPP    ,     33,   2.01,   2.42,     33,     77,     26,     28,   0.82,Full ch,       ,03/30/2022 09:26:00,03/30/2022 09:53:00,      0,
    157,                   ,    600,     24,     77,       ,OPP    ,     24,   1.99,   2.45,     68,     77,     32,     42,   1.22,Part ch,       ,03/30/2022 09:55:00,03/30/2022 10:28:00,      0,
    156,                   ,    600,     24,     77,       ,OPP    ,     23,   1.99,   2.31,     80,     77,      9,     13,   0.35,Part ch,       ,03/30/2022 11:08:00,03/30/2022 11:18:00,      0,
    155,                   ,    600,     24,     77,       ,OPP    ,      8,   1.96,   2.43,     79,     77,     46,     61,   1.75,Part ch,DF4    ,03/30/2022 12:52:00,03/30/2022 13:39:00,   4096,
    154,                   ,    600,     24,     77,       ,OPP    ,     20,   1.99,   2.41,     30,     77,    125,    114,   3.30,Full ch,       ,03/30/2022 15:50:00,03/31/2022 06:29:00,      0,
    153,                   ,    600,     24,     77,       ,OPP    ,     31,   2.01,   2.42,     52,     77,     12,     15,   0.44,Part ch,       ,03/31/2022 07:01:00,03/31/2022 07:14:00,      0,
    152,                   ,    600,     24,     77,       ,OPP    ,     99,   2.17,   2.41,     30,     77,     12,      8,   0.24,Full ch,       ,03/31/2022 07:15:00,03/31/2022 07:35:00,      0,
    151,                   ,    600,     24,     77,       ,OPP    ,     25,   2.00,   2.34,     80,     77,      9,     12,   0.34,Part ch,       ,03/31/2022 09:30:00,03/31/2022 09:39:00,      0,
    150,                   ,    600,     24,     77,       ,OPP    ,     27,   2.00,   2.42,     39,     77,     33,     39,   1.13,Part ch,       ,03/31/2022 09:55:00,03/31/2022 10:28:00,      0,
    149,                   ,    600,     24,     77,       ,OPP    ,     15,   1.98,   2.30,     80,     77,      8,     10,   0.30,Part ch,       ,03/31/2022 12:39:00,03/31/2022 12:47:00,      0,
    148,                   ,    600,     24,     77,       ,OPP    ,     33,   2.01,   2.42,     55,     77,     45,     58,   1.68,Part ch,       ,03/31/2022 12:53:00,03/31/2022 13:39:00,      0,
    147,                   ,    600,     24,     77,       ,OPP    ,      7,   1.96,   2.28,     80,     77,      9,     13,   0.35,Part ch,DF4    ,03/31/2022 14:51:00,03/31/2022 15:00:00,   4096,
    146,                   ,    600,     24,     77,       ,OPP    ,     17,   1.98,   2.42,     30,     77,     94,     90,   2.61,Full ch,       ,03/31/2022 15:50:00,04/01/2022 01:14:00,      0,
    145,                   ,    600,     24,     77,       ,OPP    ,     33,   2.01,   2.42,     30,     77,     41,     44,   1.29,Full ch,       ,04/01/2022 01:43:00,04/01/2022 06:19:00,      0,
    144,                   ,    600,     24,     77,       ,OPP    ,     42,   2.03,   2.23,     80,     77,      1,      1,   0.03,Part ch,       ,04/01/2022 06:22:00,04/01/2022 06:23:00,      0,
    143,                   ,    600,     24,     77,       ,OPP    ,     35,   2.01,   2.42,     30,     77,     24,     24,   0.71,Full ch,       ,04/01/2022 07:05:00,04/01/2022 07:40:00,      0,
    142,                   ,    600,     24,     77,       ,OPP    ,     25,   2.00,   2.45,     69,     77,     26,     35,   1.00,Part ch,       ,04/01/2022 09:27:00,04/01/2022 09:54:00,      0,
    141,                   ,    600,     24,     77,       ,OPP    ,     14,   1.97,   2.28,     80,     77,      6,      8,   0.24,Part ch,       ,04/01/2022 11:40:00,04/01/2022 11:47:00,      0,
    140,                   ,    600,     24,     77,       ,OPP    ,     13,   1.97,   2.42,     80,     77,     39,     52,   1.47,Part ch,       ,04/01/2022 12:26:00,04/01/2022 13:06:00,      0,
    139,                   ,    600,     24,     77,       ,OPP    ,      6,   1.96,   2.38,     80,     77,     48,     64,   1.81,Part ch,DF4    ,04/01/2022 15:53:00,04/01/2022 16:42:00,   4096,
    138,                   ,    600,     24,     77,       ,OPP    ,     32,   2.01,   2.41,     30,     77,     71,     74,   2.14,Full ch,       ,04/01/2022 17:33:00,04/02/2022 06:27:00,      0,
    137,                   ,    600,     24,     77,       ,OPP    ,     39,   2.02,   2.42,     31,     77,     15,     14,   0.40,Full ch,       ,04/02/2022 07:10:00,04/02/2022 07:51:00,      0,
    136,                   ,    600,     24,     77,       ,OPP    ,     38,   2.02,   2.42,     30,     77,     23,     22,   0.65,Full ch,       ,04/02/2022 09:31:00,04/02/2022 09:56:00,      0,
    135,                   ,    600,     24,     77,       ,OPP    ,     12,   1.97,   2.42,     30,     77,     62,     70,   2.01,Full ch,       ,04/02/2022 11:45:00,04/02/2022 13:05:00,      0,
    134,                   ,    600,     24,     77,       ,OPP    ,     38,   2.02,   2.42,     31,     77,     35,     34,   0.99,Full ch,       ,04/02/2022 15:50:00,04/03/2022 00:04:00,      0,
    133,                   ,    600,     24,     77,       ,EQUAL  ,     55,   2.06,   2.33,     15,     77,    479,    165,   4.78,Full ch,       ,04/03/2022 00:04:00,04/03/2022 09:08:00,      0,
    132,                   ,    600,     24,     77,       ,OPP    ,     47,   2.04,   2.42,     30,     77,     10,      9,   0.26,Full ch,       ,04/03/2022 09:14:00,04/03/2022 09:28:00,      0,
    131,                   ,    600,     24,     77,       ,OPP    ,     28,   2.00,   2.48,     69,     77,      3,      4,   0.12,Part ch,       ,04/04/2022 06:24:00,04/04/2022 06:28:00,      0,
    130,                   ,    600,     24,     77,       ,OPP    ,     25,   2.00,   2.42,     79,     77,      8,     10,   0.31,Part ch,       ,04/04/2022 07:14:00,04/04/2022 07:23:00,      0,
    129,                   ,    600,     24,     77,       ,OPP    ,     45,   2.03,   2.42,     46,     77,     16,     17,   0.52,Part ch,       ,04/04/2022 07:34:00,04/04/2022 07:50:00,      0,
    128,                   ,    600,     24,     77,       ,OPP    ,     19,   1.98,   2.42,     79,     77,     30,     40,   1.16,Part ch,       ,04/04/2022 09:59:00,04/04/2022 10:29:00,      0,
    127,                   ,    600,     24,     77,       ,OPP    ,      5,   1.96,   2.29,     80,     77,      7,     10,   0.28,Part ch,DF4    ,04/04/2022 12:45:00,04/04/2022 12:53:00,   4096,
    126,                   ,    600,     24,     77,       ,OPP    ,     41,   2.03,   2.38,     80,     77,     44,     59,   1.67,Part ch,       ,04/04/2022 12:56:00,04/04/2022 13:41:00,      0,
    125,                   ,    600,     24,     77,       ,OPP    ,     25,   2.00,   2.29,     80,     77,      7,     10,   0.28,Part ch,       ,04/04/2022 15:00:00,04/04/2022 15:08:00,      0,
    124,                   ,    600,     24,     77,       ,OPP    ,     20,   1.99,   2.41,     41,     77,    429,    314,   9.13,Full ch,DF7    ,04/04/2022 15:52:00,04/05/2022 01:14:00,    256,
    123,                   ,    600,     24,     77,       ,OPP    ,     50,   2.05,   2.42,     42,     77,    274,    176,   5.15,Full ch,DF7    ,04/05/2022 01:42:00,04/05/2022 06:31:00,    256,
    122,                   ,    600,     24,     77,       ,OPP    ,     34,   2.01,   2.35,     80,     77,     29,     39,   1.10,Part ch,       ,04/05/2022 09:54:00,04/05/2022 10:25:00,      0,
    121,                   ,    600,     24,     77,       ,OPP    ,     15,   1.98,   2.33,     80,     77,     46,     61,   1.71,Part ch,       ,04/05/2022 12:53:00,04/05/2022 13:40:00,      0,
    120,                   ,    600,     24,     77,       ,OPP    ,      5,   1.93,   2.23,     80,     77,      5,      7,   0.20,Part ch,DF4    ,04/05/2022 15:25:00,04/05/2022 15:31:00,   4096,
    119,                   ,    600,     24,     77,       ,OPP    ,     15,   1.98,   2.42,     36,     77,    143,    157,   4.51,Part ch,       ,04/05/2022 15:53:00,04/05/2022 18:17:00,      0,
    118,                   ,    600,     24,     77,       ,OPP    ,     36,   2.02,   2.42,     36,     77,    268,    180,   5.25,Part ch,       ,04/06/2022 01:58:00,04/06/2022 06:27:00,      0,
    117,                   ,    600,     24,     77,       ,OPP    ,     60,   2.07,   2.42,     33,     77,     31,     26,   0.76,Part ch,       ,04/06/2022 07:17:00,04/06/2022 07:48:00,      0,
    116,                   ,    600,     24,     77,       ,OPP    ,     39,   2.02,   2.44,     79,     77,     27,     37,   1.05,Part ch,       ,04/06/2022 09:58:00,04/06/2022 10:26:00,      0,
    115,                   ,    600,     24,     77,       ,OPP    ,     36,   2.02,   2.27,     80,     77,      4,      5,   0.14,Part ch,       ,04/06/2022 12:39:00,04/06/2022 12:44:00,      0,
    114,                   ,    600,     24,     77,       ,OPP    ,     35,   2.01,   2.42,     54,     77,     48,     63,   1.80,Part ch,       ,04/06/2022 12:50:00,04/06/2022 13:39:00,      0,
    113,                   ,    600,     24,     77,       ,OPP    ,     38,   2.02,   2.42,     36,     77,    239,    173,   5.02,Full ch,       ,04/06/2022 15:51:00,04/06/2022 19:51:00,      0,
    112,                   ,    600,     24,     77,       ,OPP    ,     38,   2.02,   2.41,     37,     77,    267,    173,   5.04,Part ch,       ,04/07/2022 02:03:00,04/07/2022 06:31:00,      0,
    111,                   ,    600,     24,     77,       ,OPP    ,     55,   2.06,   2.42,     40,     77,     21,     22,   0.65,Part ch,       ,04/07/2022 07:25:00,04/07/2022 07:47:00,      0,
    110,                   ,    600,     24,     77,       ,OPP    ,     37,   2.02,   2.44,     74,     77,     32,     43,   1.22,Part ch,       ,04/07/2022 09:54:00,04/07/2022 10:27:00,      0,
    109,                   ,    600,     24,     77,       ,OPP    ,     30,   2.00,   2.39,     80,     77,     47,     62,   1.76,Part ch,       ,04/07/2022 12:50:00,04/07/2022 13:37:00,      0,
    108,                   ,    600,     24,     77,       ,OPP    ,     27,   2.00,   2.33,     80,     77,     28,     38,   1.07,Part ch,       ,04/07/2022 15:52:00,04/07/2022 16:21:00,      0,
    107,                   ,    600,     24,     77,       ,OPP    ,     73,   2.09,   2.28,      0,     77,     13,     16,   0.46,Full ch,       ,04/07/2022 16:26:00,04/07/2022 16:40:00,  16384,
    106,                   ,    600,     24,     77,       ,OPP    ,     23,   1.99,   2.42,     55,     77,     73,     91,   2.62,Part ch,       ,04/08/2022 02:27:00,04/08/2022 03:40:00,      0,
    105,                   ,    600,     24,     77,       ,OPP    ,     50,   2.05,   2.43,     67,     77,      6,      7,   0.21,Full ch,       ,04/08/2022 06:24:00,04/08/2022 06:31:00,      0,
    104,                   ,    600,     24,     77,       ,OPP    ,     47,   2.04,   2.41,     53,     77,     24,     28,   0.82,Part ch,       ,04/08/2022 07:28:00,04/08/2022 07:53:00,      0,
    103,                   ,    600,     24,     77,       ,OPP    ,     28,   2.00,   2.31,     80,     77,     27,     36,   1.00,Part ch,       ,04/08/2022 10:00:00,04/08/2022 10:27:00,      0,
    102,                   ,    600,     24,     77,       ,OPP    ,     11,   1.97,   2.35,     80,     77,     55,     73,   2.03,Part ch,       ,04/08/2022 12:42:00,04/08/2022 13:38:00,      0,
    101,                   ,    600,     24,     77,       ,OPP    ,      6,   1.96,   2.42,     50,     77,    384,    346,   9.97,Full ch,DF7    ,04/08/2022 15:51:00,04/09/2022 05:14:00,   4352,
    100,                   ,    600,     24,     77,       ,OPP    ,     44,   2.03,   2.42,     73,     77,     24,     32,   0.92,Part ch,       ,04/09/2022 07:24:00,04/09/2022 07:49:00,      0,
     99,                   ,    600,     24,     77,       ,OPP    ,     41,   2.03,   2.43,     74,     77,     26,     35,   1.00,Part ch,       ,04/09/2022 09:32:00,04/09/2022 10:00:00,      0,
     98,                   ,    600,     24,     77,       ,OPP    ,     29,   2.00,   2.43,     75,     77,     53,     71,   2.00,Part ch,       ,04/09/2022 12:29:00,04/09/2022 13:23:00,      0,
     97,                   ,    600,     24,     77,       ,OPP    ,     28,   2.00,   2.41,     44,     77,    367,    276,   7.98,Full ch,DF7    ,04/09/2022 15:49:00,04/10/2022 00:04:00,    256,
     96,                   ,    600,     24,     77,       ,EQUAL  ,     82,   2.11,   2.30,      0,     77,    224,     96,   2.75,Full ch,DF5    ,04/10/2022 00:04:00,04/10/2022 03:49:00,    512,
     95,                   ,    600,     24,     77,       ,OPP    ,     75,   2.10,   2.42,     48,     77,    136,     99,   2.91,Full ch,DF7    ,04/10/2022 03:51:00,04/10/2022 06:13:00,    256,
     94,                   ,    600,     24,     77,       ,EQUAL  ,     99,   2.17,   2.30,     15,     77,    479,    167,   4.71,Full ch,       ,04/10/2022 06:13:00,04/11/2022 02:38:00,      0,
     93,                   ,    600,     24,     77,       ,OPP    ,     42,   2.03,   2.41,     30,     77,     52,     48,   1.38,Full ch,       ,04/11/2022 07:04:00,04/11/2022 08:00:00,      0,
     92,                   ,    600,     24,     77,       ,OPP    ,     41,   2.03,   2.42,     47,     77,     31,     37,   1.07,Full ch,       ,04/11/2022 09:57:00,04/11/2022 10:28:00,      0,
     91,                   ,    600,     24,     77,       ,OPP    ,     38,   2.02,   2.31,     80,     77,      9,     13,   0.35,Part ch,       ,04/11/2022 12:03:00,04/11/2022 12:13:00,      0,
     90,                   ,    600,     24,     77,       ,OPP    ,     45,   2.03,   2.42,     40,     77,     45,     52,   1.50,Full ch,       ,04/11/2022 12:54:00,04/11/2022 13:40:00,      0,
     89,                   ,    600,     24,     77,       ,OPP    ,     35,   2.01,   2.41,     30,     77,     89,     85,   2.45,Full ch,       ,04/11/2022 15:45:00,04/12/2022 01:14:00,      0,
     88,                   ,    600,     24,     77,       ,OPP    ,     25,   2.00,   3.96,      0,     77,     22,     29,   0.80,Full ch,       ,04/12/2022 01:54:00,04/12/2022 02:17:00,  16384,
     87,                   ,    600,     24,     77,       ,OPP    ,     50,   2.05,   2.42,     30,     77,     57,     62,   1.79,Full ch,       ,04/12/2022 02:33:00,04/12/2022 06:25:00,      0,
     86,                   ,    600,     24,     77,       ,OPP    ,     48,   2.04,   2.42,     41,     77,     19,     21,   0.62,Full ch,       ,04/12/2022 07:24:00,04/12/2022 07:43:00,      0,
     85,                   ,    600,     24,     77,       ,OPP    ,     35,   2.01,   2.42,     68,     77,     35,     46,   1.31,Part ch,       ,04/12/2022 09:55:00,04/12/2022 10:30:00,      0,
     84,                   ,    600,     24,     77,       ,OPP    ,     29,   2.00,   2.43,     73,     77,     45,     60,   1.71,Full ch,       ,04/12/2022 12:53:00,04/12/2022 13:39:00,      0,
     83,                   ,    600,     24,     77,       ,OPP    ,     32,   2.01,   2.41,     30,     77,    113,    105,   3.02,Full ch,       ,04/12/2022 15:52:00,04/13/2022 01:41:00,      0,
     82,                   ,    600,     24,     77,       ,OPP    ,     50,   2.05,   2.42,     50,     77,      5,      6,   0.18,Full ch,       ,04/13/2022 01:51:00,04/13/2022 01:57:00,      0,
     81,                   ,    600,     24,     77,       ,OPP    ,     45,   2.03,   2.42,     46,     77,     20,     23,   0.68,Part ch,       ,04/13/2022 07:29:00,04/13/2022 07:50:00,      0,
     80,                   ,    600,     24,     77,       ,OPP    ,     35,   2.01,   2.43,     77,     77,     28,     38,   1.07,Part ch,       ,04/13/2022 09:24:00,04/13/2022 09:54:00,      0,
     79,                   ,    600,     24,     77,       ,OPP    ,     99,   2.24,   2.42,     30,     77,      4,      2,   0.07,Full ch,       ,04/13/2022 09:56:00,04/13/2022 10:28:00,      0,
     78,                   ,    600,     24,     77,       ,OPP    ,     23,   1.99,   2.81,      0,     77,      9,     11,   0.29,Full ch,       ,04/13/2022 11:34:00,04/13/2022 11:43:00,  16384,
     77,                   ,    600,     24,     77,       ,OPP    ,     28,   2.00,   2.42,     70,     77,     47,     62,   1.77,Full ch,       ,04/13/2022 12:52:00,04/13/2022 13:40:00,      0,
     76,                   ,    600,     24,     77,       ,OPP    ,     86,   2.12,   2.41,     33,     77,     26,     20,   0.59,Part ch,       ,04/13/2022 13:43:00,04/13/2022 14:10:00,      0,
     75,                   ,    600,     24,     77,       ,OPP    ,     47,   2.04,   2.42,     54,     77,     34,     44,   1.25,Part ch,       ,04/13/2022 15:53:00,04/13/2022 16:28:00,      0,
     74,                   ,    600,     24,     77,       ,OPP    ,     99,   2.21,   2.42,     54,     77,      1,      1,   0.04,Part ch,       ,04/13/2022 16:29:00,04/13/2022 16:31:00,      0,
     73,                   ,    600,     24,     77,       ,OPP    ,     33,   2.01,   2.27,      0,     77,      9,     12,   0.33,Full ch,       ,04/14/2022 09:37:00,04/14/2022 09:47:00,  16384,
     72,                   ,    600,     24,     77,       ,OPP    ,     57,   2.07,   2.26,      0,     77,     22,     28,   0.81,Full ch,       ,04/14/2022 09:51:00,04/14/2022 10:14:00,  16384,
     71,                   ,    600,     24,     77,       ,OPP    ,     17,   1.98,   2.35,     80,     77,     41,     55,   1.55,Part ch,       ,04/14/2022 12:48:00,04/14/2022 13:30:00,      0,
     70,                   ,    600,     24,     77,       ,OPP    ,     16,   1.98,   2.26,     80,     77,     14,     19,   0.54,Part ch,       ,04/14/2022 15:52:00,04/14/2022 16:07:00,      0,
     69,                   ,    600,     24,     77,       ,OPP    ,     50,   2.05,   2.42,     42,     77,    428,    306,   8.89,Full ch,DF7    ,04/14/2022 16:16:00,04/15/2022 06:19:00,    256,
     68,                   ,    600,     24,     77,       ,OPP    ,     50,   2.05,   2.43,     72,     77,      5,      6,   0.17,Full ch,       ,04/15/2022 06:22:00,04/15/2022 06:27:00,      0,
     67,                   ,    600,     24,     77,       ,OPP    ,     50,   2.05,   2.41,     31,     77,     47,     39,   1.15,Full ch,       ,04/15/2022 07:22:00,04/15/2022 08:09:00,      0,
     66,                   ,    600,     24,     77,       ,OPP    ,     49,   2.04,   2.42,     55,     77,     25,     32,   0.93,Full ch,       ,04/15/2022 09:22:00,04/15/2022 09:48:00,      0,
     65,                   ,    600,     24,     77,       ,OPP    ,     35,   2.01,   3.17,      0,     77,     41,     53,   1.49,Full ch,       ,04/15/2022 12:24:00,04/15/2022 13:06:00,  16384,
     64,                   ,    600,     24,     77,       ,OPP    ,     30,   2.01,   2.38,     79,     77,     52,     69,   1.94,Part ch,       ,04/15/2022 15:51:00,04/15/2022 16:44:00,      0,
     63,                   ,    600,     24,     77,       ,OPP    ,     43,   2.03,   2.42,     30,     77,    113,     98,   2.86,Full ch,       ,04/16/2022 01:23:00,04/16/2022 05:24:00,      0,
     62,                   ,    600,     24,     77,       ,OPP    ,     50,   2.05,   2.42,     42,     77,     19,     21,   0.61,Full ch,       ,04/16/2022 06:24:00,04/16/2022 06:44:00,      0,
     61,                   ,    600,     24,     77,       ,OPP    ,     74,   2.10,   2.42,     30,     77,     17,     11,   0.32,Full ch,       ,04/16/2022 06:49:00,04/16/2022 07:06:00,      0,
     60,                   ,    600,     24,     77,       ,OPP    ,     50,   2.04,   2.41,     41,     77,     25,     29,   0.85,Part ch,       ,04/16/2022 08:18:00,04/16/2022 08:44:00,      0,
