Type               ,Version            ,S/N                ,Region             ,
LT24V240A          ,P3.6               ,RWB342380          ,US                 ,
Bat cap,Temp   ,Profile,Del chg,Cond ch,I float,V float,I equal,Time eq,Del eql,Period ,Length ,Section,T elect,
    750,     77,OPP    ,      0,      0,    5.0,  2.250,   34.0,      6,      0,     64,    3.4,     95,      0,
Charge ,Part ch,Full ch,Equal  ,DF1    ,DF2    ,DF3    ,TH     ,DF7    ,DF4    ,DF5    ,DFC    ,TH Mod ,
     82,     14,     68,      5,      0,      0,      0,      0,      0,      1,      0,      0,     67,
Nr     ,S/N                ,Capacit,U batt ,Temp   ,Techno ,Profile,% init ,U start,U end  ,I end  ,Temp en,Chg Tim,Ah     ,kWh    ,Chg end,Default,SoC                ,DBa                ,CFC    ,
     42,                   ,    750,     24,     77,       ,OPP    ,     65,   2.08,   2.42,     91,     77,     18,     37,   1.11,Part ch,       ,04/14/2022 07:58:00,04/14/2022 08:17:00,      0,
     41,                   ,    750,     24,     77,       ,OPP    ,     50,   2.05,   2.42,    110,     77,     37,     87,   2.56,Full ch,       ,04/14/2022 12:13:00,04/14/2022 12:51:00,      0,
     40,                   ,    750,     24,     77,       ,OPP    ,     57,   2.06,   2.42,     85,     77,     47,     96,   2.83,Part ch,       ,04/14/2022 14:48:00,04/14/2022 15:36:00,      0,
     39,                   ,    750,     24,     77,       ,OPP    ,     97,   2.14,   2.42,     37,     77,     43,     45,   1.32,Full ch,       ,04/14/2022 15:56:00,04/15/2022 06:01:00,      0,
     38,                   ,    750,     24,     77,       ,OPP    ,     73,   2.10,   2.42,     38,     77,     31,     42,   1.23,Full ch,       ,04/15/2022 07:16:00,04/15/2022 14:00:00,      0,
     37,                   ,    750,     24,     77,       ,OPP    ,     71,   2.09,   2.42,     38,     77,     23,     30,   0.90,Full ch,       ,04/15/2022 14:51:00,04/15/2022 15:37:00,      0,
     36,                   ,       ,     24,     77,       ,EQUAL  ,     97,   2.14,   2.65,     18,     77,    599,    276,   9.02,Full ch,       ,04/17/2022 00:04:00,04/18/2022 06:01:00,      0,
     35,                   ,    750,     24,     77,       ,OPP    ,     72,   2.09,   2.42,     70,     77,     18,     28,   0.84,Full ch,       ,04/18/2022 07:58:00,04/18/2022 08:16:00,      0,
     34,                   ,    750,     24,     77,       ,OPP    ,     63,   2.08,   2.42,     97,     77,     35,     73,   2.15,Full ch,       ,04/18/2022 12:15:00,04/18/2022 12:50:00,      0,
     33,                   ,    750,     24,     77,       ,OPP    ,     63,   2.08,   2.42,     38,     77,     78,    114,   3.35,Full ch,       ,04/18/2022 14:57:00,04/19/2022 06:01:00,      0,
     32,                   ,    750,     24,     77,       ,OPP    ,     65,   2.08,   2.42,     81,     77,     34,     66,   1.95,Full ch,       ,04/19/2022 12:22:00,04/19/2022 12:57:00,      0,
     31,                   ,    750,     24,     77,       ,OPP    ,     68,   2.09,   2.42,     38,     77,     66,     89,   2.61,Full ch,       ,04/19/2022 14:54:00,04/20/2022 06:01:00,      0,
     30,                   ,    750,     24,     77,       ,OPP    ,     73,   2.10,   2.42,     60,     77,     20,     31,   0.92,Full ch,       ,04/20/2022 07:58:00,04/20/2022 08:18:00,      0,
     29,                   ,    750,     24,     77,       ,OPP    ,     58,   2.07,   2.42,    100,     77,     36,     79,   2.32,Full ch,       ,04/20/2022 12:16:00,04/20/2022 12:53:00,      0,
     28,                   ,    750,     24,     77,       ,OPP    ,     78,   2.10,   2.41,     37,     77,     71,     93,   2.75,Full ch,       ,04/20/2022 14:49:00,04/21/2022 06:02:00,      0,
     27,                   ,    750,     24,     77,       ,OPP    ,     64,   2.08,   2.42,     90,     77,     20,     42,   1.24,Full ch,       ,04/21/2022 07:57:00,04/21/2022 08:18:00,      0,
     26,                   ,    750,     24,     77,       ,OPP    ,     57,   2.07,   2.42,     97,     77,     35,     75,   2.22,Full ch,       ,04/21/2022 12:15:00,04/21/2022 12:51:00,      0,
     25,                   ,    750,     24,     77,       ,OPP    ,     60,   2.07,   2.42,     37,     77,     78,    114,   3.35,Full ch,       ,04/21/2022 14:39:00,04/22/2022 06:02:00,      0,
     24,                   ,    750,     24,     77,       ,OPP    ,     57,   2.07,   2.42,     63,     77,     39,     82,   2.42,Part ch,       ,04/22/2022 09:47:00,04/22/2022 10:28:00,      0,
     23,                   ,    750,     24,     77,       ,OPP    ,     71,   2.09,   2.09,      0,     77,      0,      1,   0.03,Part ch,       ,04/22/2022 13:34:00,04/22/2022 13:35:00,      0,
     22,                   ,    750,     24,     77,       ,OPP    ,     52,   2.06,   2.42,    116,     77,     20,     47,   1.38,Full ch,       ,04/25/2022 07:56:00,04/25/2022 08:17:00,      0,
     21,                   ,    750,     24,     77,       ,OPP    ,     43,   2.03,   2.42,    113,     77,     38,     90,   2.66,Full ch,       ,04/25/2022 12:12:00,04/25/2022 12:51:00,      0,
     20,                   ,    750,     24,     77,       ,OPP    ,     61,   2.07,   2.42,     37,     77,     90,    135,   3.98,Full ch,       ,04/25/2022 14:54:00,04/26/2022 06:02:00,      0,
     19,                   ,    750,     24,     77,       ,OPP    ,     70,   2.09,   2.43,     76,     77,     18,     33,   0.97,Full ch,       ,04/26/2022 07:56:00,04/26/2022 08:14:00,      0,
     18,                   ,    750,     24,     77,       ,OPP    ,     56,   2.06,   2.42,     98,     77,     35,     79,   2.32,Full ch,       ,04/26/2022 12:12:00,04/26/2022 12:48:00,      0,
     17,                   ,    750,     24,     77,       ,OPP    ,     62,   2.07,   2.42,     37,     77,     77,    116,   3.42,Full ch,       ,04/26/2022 14:53:00,04/27/2022 06:03:00,      0,
     16,                   ,    750,     24,     77,       ,OPP    ,     70,   2.09,   2.42,     84,     77,     18,     35,   1.05,Full ch,       ,04/27/2022 08:00:00,04/27/2022 08:19:00,      0,
     15,                   ,    750,     24,     77,       ,OPP    ,     58,   2.07,   2.42,     94,     77,     37,     82,   2.44,Full ch,       ,04/27/2022 12:11:00,04/27/2022 12:49:00,      0,
     14,                   ,    750,     24,     77,       ,OPP    ,     72,   2.09,   2.42,     38,     77,     62,     86,   2.52,Full ch,       ,04/27/2022 14:49:00,04/28/2022 06:03:00,      0,
     13,                   ,    750,     24,     77,       ,OPP    ,     76,   2.10,   2.41,     63,     77,     18,     31,   0.90,Full ch,       ,04/28/2022 07:59:00,04/28/2022 08:17:00,      0,
     12,                   ,    750,     24,     77,       ,OPP    ,     50,   2.04,   2.42,    107,     77,     36,     88,   2.61,Full ch,       ,04/28/2022 12:12:00,04/28/2022 12:48:00,      0,
     11,                   ,    750,     24,     77,       ,OPP    ,     63,   2.08,   2.41,     37,     77,     69,    104,   3.05,Full ch,       ,04/28/2022 14:57:00,04/29/2022 06:03:00,      0,
     10,                   ,    750,     24,     77,       ,OPP    ,     68,   2.09,   2.41,     75,     77,     19,     37,   1.10,Full ch,       ,04/29/2022 07:56:00,04/29/2022 08:16:00,      0,
      9,                   ,    750,     24,     77,       ,OPP    ,     52,   2.06,   2.42,    104,     77,     36,     90,   2.67,Full ch,       ,04/29/2022 12:26:00,04/29/2022 13:02:00,      0,
      8,                   ,    750,     24,     77,       ,OPP    ,     73,   2.10,   2.42,     37,     77,     62,     87,   2.55,Full ch,       ,04/29/2022 14:46:00,05/01/2022 00:04:00,      0,
      7,                   ,       ,     24,     77,       ,EQUAL  ,     97,   2.14,   2.64,     18,     77,    599,    276,   8.91,Full ch,       ,05/01/2022 00:04:00,05/02/2022 06:01:00,      0,
      6,                   ,    750,     24,     77,       ,OPP    ,     50,   2.05,   2.42,    139,     77,     37,    103,   3.04,Part ch,       ,05/02/2022 12:14:00,05/02/2022 12:52:00,      0,
      5,                   ,    750,     24,     77,       ,OPP    ,     46,   2.04,   2.42,    157,     77,     18,     51,   1.50,Full ch,       ,05/03/2022 08:00:00,05/03/2022 08:19:00,      0,
      4,                   ,    750,     24,     77,       ,OPP    ,     42,   2.03,   2.42,    158,     77,     35,    104,   3.08,Part ch,       ,05/03/2022 12:22:00,05/03/2022 12:58:00,      0,
      3,                   ,    750,     24,     77,       ,OPP    ,     56,   2.06,   2.41,     37,     77,    122,    216,   6.35,Full ch,       ,05/03/2022 14:51:00,05/04/2022 06:02:00,      0,
      2,                   ,    750,     24,     77,       ,OPP    ,     76,   2.10,   2.42,     71,     77,     20,     35,   1.02,Full ch,       ,05/04/2022 07:55:00,05/04/2022 08:16:00,      0,
      1,                   ,    750,     24,     77,       ,OPP    ,     95,   2.14,   2.41,     38,     77,     16,     14,   0.41,Full ch,       ,05/04/2022 23:42:00,05/05/2022 06:03:00,      0,
