Type               ,Version            ,S/N                ,Region             ,
LT24V080A          ,P3.4               ,PI504328           ,US                 ,
Bat cap,Temp   ,Profile,Del chg,Cond ch,I float,V float,I equal,Time eq,Del eql,Period ,Length ,Section,T elect,
    300,     40,OPP    ,      0,      0,    5.0,  2.250,   14.0,      4,      0,     64,    4.0,     50,      0,
Charge ,Part ch,Full ch,Equal  ,DF1    ,DF2    ,DF3    ,TH     ,DF7    ,DF4    ,DF5    ,DFC    ,TH Mod ,
   3106,  59162, -56056,   5862,     45,      0,     17,      0,    728,    317,  20194,     94,      0,
Nr     ,S/N                ,Capacit,U batt ,Temp   ,Techno ,Profile,% init ,U start,U end  ,I end  ,Temp en,Chg Tim,Ah     ,kWh    ,Chg end,Default,SoC                ,DBa                ,CFC    ,
    105,                   ,    300,     24,     41,       ,OPP    ,     43,   2.03,   2.49,     15,     41,    154,    131,   3.84,Full ch,       ,03/30/2022 14:34:00,03/30/2022 17:24:00,      0,
    104,                   ,    300,     24,     41,       ,OPP    ,     12,   1.97,   2.49,     73,     41,    135,    169,   4.86,Part ch,       ,03/30/2022 17:27:00,03/30/2022 19:42:00,      0,
    103,                   ,    300,     24,     41,       ,OPP    ,     49,   2.04,   2.48,     15,     41,     93,     72,   2.11,Full ch,       ,03/30/2022 20:13:00,03/30/2022 22:23:00,      0,
    102,                   ,    300,     24,     41,       ,OPP    ,     65,   2.08,   2.49,     40,     41,     10,     11,   0.33,Full ch,       ,03/31/2022 04:59:00,03/31/2022 05:10:00,      0,
    101,                   ,    300,     24,     41,       ,OPP    ,     41,   2.03,   2.34,     75,     41,     21,     27,   0.75,Part ch,       ,03/31/2022 07:52:00,03/31/2022 08:14:00,      0,
    100,                   ,    300,     24,     41,       ,OPP    ,     36,   2.02,   2.35,     75,     41,     36,     45,   1.26,Part ch,       ,03/31/2022 08:49:00,03/31/2022 09:26:00,      0,
     99,                   ,    300,     24,     41,       ,OPP    ,     31,   2.01,   2.48,     15,     41,    214,    196,   5.72,Full ch,       ,03/31/2022 11:04:00,03/31/2022 14:59:00,      0,
     98,                   ,    300,     24,     41,       ,OPP    ,     53,   2.06,   2.49,     39,     41,     41,     45,   1.34,Full ch,       ,03/31/2022 18:50:00,03/31/2022 19:31:00,      0,
     97,                   ,    300,     24,     41,       ,OPP    ,     27,   2.00,   2.49,     56,     41,    111,    137,   3.94,Part ch,       ,03/31/2022 23:44:00,04/01/2022 01:36:00,      0,
     96,                   ,    300,     24,     41,       ,OPP    ,     29,   2.00,   2.29,     75,     41,     58,     73,   2.02,Part ch,       ,04/01/2022 04:21:00,04/01/2022 05:20:00,      0,
     95,                   ,    300,     24,     41,       ,OPP    ,      5,   1.81,   2.48,     15,     41,    392,    323,   9.32,Full ch,DF4    ,04/01/2022 13:59:00,04/01/2022 21:17:00,   4096,
     94,                   ,    300,     24,     41,       ,OPP    ,     14,   1.98,   2.49,     29,     41,    169,    194,   5.58,Part ch,       ,04/02/2022 08:39:00,04/02/2022 11:30:00,      0,
     93,                   ,    300,     24,     41,       ,OPP    ,     63,   2.08,   2.49,     43,     41,     48,     55,   1.64,Part ch,       ,04/02/2022 14:10:00,04/02/2022 14:59:00,      0,
     92,                   ,    300,     24,     41,       ,OPP    ,     83,   2.11,   2.48,     19,     41,    306,    107,   3.22,Full ch,       ,04/02/2022 16:08:00,04/02/2022 21:15:00,      0,
     91,                   ,    300,     24,     41,       ,OPP    ,     95,   2.14,   2.49,     30,     41,    525,    222,   6.67,Full ch,DF7    ,04/02/2022 23:05:00,04/03/2022 07:56:00,    256,
     90,                   ,    300,     24,     41,       ,EQUAL  ,     99,   2.24,   2.33,      7,     41,    479,     83,   2.38,Full ch,       ,04/03/2022 07:56:00,04/04/2022 08:44:00,      0,
     89,                   ,    300,     24,     41,       ,OPP    ,     25,   2.00,   2.34,     75,     41,     33,     41,   1.17,Part ch,       ,04/04/2022 11:21:00,04/04/2022 11:55:00,      0,
     88,                   ,    300,     24,     41,       ,OPP    ,     99,   2.22,   2.49,     58,     41,    128,    113,   3.40,Part ch,       ,04/04/2022 12:36:00,04/04/2022 14:45:00,      0,
     87,                   ,    300,  ---- ,     41,       ,OPP    ,      5,  ---- ,   0.00,      0,     41,      0,      0,   0.00,Part ch,DF3    ,04/04/2022 22:16:00,04/04/2022 22:16:00,   4128,
     86,                   ,    300,     24,     41,       ,OPP    ,     79,   2.11,   2.49,     49,     41,     51,     54,   1.65,Part ch,       ,04/05/2022 04:51:00,04/05/2022 05:43:00,      0,
     85,                   ,    300,     24,     41,       ,OPP    ,      7,   1.96,   2.41,     75,     41,     88,    111,   3.11,Part ch,DF4    ,04/05/2022 11:23:00,04/05/2022 12:53:00,   4096,
     84,                   ,    300,     24,     41,       ,OPP    ,     71,   2.09,   2.49,     28,     41,    127,    114,   3.42,Full ch,       ,04/05/2022 13:10:00,04/05/2022 15:17:00,      0,
     83,                   ,    300,     24,     41,       ,OPP    ,     41,   2.03,   2.48,     75,     41,    202,    253,   7.24,Part ch,       ,04/05/2022 17:58:00,04/05/2022 21:21:00,      0,
     82,                   ,    300,     24,     41,       ,OPP    ,     73,   2.10,   2.49,     67,     41,    195,    210,   6.28,Full ch,DF7    ,04/05/2022 22:18:00,04/06/2022 01:39:00,    256,
     81,                   ,    300,     24,     41,       ,OPP    ,     72,   2.09,   2.48,     72,     41,    113,    136,   4.01,Full ch,DF7    ,04/06/2022 02:17:00,04/06/2022 04:22:00,   1280,
     80,                   ,    300,     24,     41,       ,OPP    ,     63,   2.08,   2.49,     15,     41,    209,     87,   2.62,Full ch,       ,04/06/2022 04:22:00,04/06/2022 08:33:00,      0,
     79,                   ,    300,     24,     41,       ,OPP    ,     76,   2.10,   2.49,     15,     41,     94,     73,   2.17,Full ch,       ,04/06/2022 12:35:00,04/06/2022 14:19:00,      0,
     78,                   ,    300,     24,     41,       ,OPP    ,     22,   1.99,   2.48,     35,     41,    153,    177,   5.12,Full ch,       ,04/06/2022 23:43:00,04/07/2022 02:16:00,      0,
     77,                   ,    300,     24,     41,       ,OPP    ,     73,   2.10,   2.49,     15,     41,    118,     74,   2.21,Full ch,       ,04/07/2022 03:20:00,04/07/2022 05:56:00,      0,
     76,                   ,    300,     24,     41,       ,OPP    ,     51,   2.05,   2.48,     15,     41,    117,     85,   2.53,Full ch,       ,04/07/2022 15:25:00,04/07/2022 20:54:00,      0,
     75,                   ,    300,     24,     41,       ,OPP    ,     18,   1.98,   2.49,     60,     41,    119,    147,   4.21,Part ch,       ,04/07/2022 23:19:00,04/08/2022 01:18:00,      0,
     74,                   ,    300,     24,     41,       ,OPP    ,     57,   2.06,   2.49,     19,     41,    368,    172,   5.12,Part ch,       ,04/08/2022 02:25:00,04/08/2022 08:35:00,      0,
     73,                   ,    300,     24,     41,       ,OPP    ,      5,   1.94,   2.49,     15,     41,    228,    207,   6.00,Full ch,DF4    ,04/08/2022 08:35:00,04/08/2022 12:24:00,   4096,
     72,                   ,    300,     24,     41,       ,OPP    ,     99,   2.28,   2.49,     15,     41,      4,      1,   0.04,Full ch,       ,04/08/2022 13:05:00,04/08/2022 13:10:00,      0,
     71,                   ,    300,     24,     41,       ,OPP    ,     46,   2.04,   2.22,     75,     41,      1,      1,   0.05,Part ch,       ,04/11/2022 11:50:00,04/11/2022 11:51:00,      0,
     70,                   ,    300,     24,     41,       ,OPP    ,     39,   2.02,   2.49,     34,     41,    119,    130,   3.80,Part ch,       ,04/11/2022 13:49:00,04/11/2022 15:48:00,      0,
     69,                   ,    300,     24,     41,       ,OPP    ,     50,   2.05,   2.49,     64,     41,    135,    168,   4.87,Part ch,       ,04/11/2022 19:32:00,04/11/2022 21:47:00,      0,
     68,                   ,    300,     24,     41,       ,OPP    ,     97,   2.14,   2.49,     53,     41,     12,     12,   0.37,Part ch,       ,04/11/2022 22:16:00,04/11/2022 22:29:00,      0,
     67,                   ,    300,     24,     41,       ,OPP    ,      5,   1.96,   2.49,     15,     41,    256,    226,   6.57,Full ch,DF4    ,04/11/2022 23:21:00,04/12/2022 05:42:00,   4096,
     66,                   ,    300,     24,     41,       ,OPP    ,     44,   2.03,   2.39,     75,     41,     34,     43,   1.22,Part ch,       ,04/12/2022 08:24:00,04/12/2022 08:59:00,      0,
     65,                   ,    300,     24,     41,       ,OPP    ,     50,   2.05,   2.49,     22,     41,    118,    121,   3.54,Part ch,       ,04/12/2022 09:00:00,04/12/2022 10:58:00,      0,
     64,                   ,    300,     24,     41,       ,OPP    ,     50,   2.05,   2.49,     70,     41,     29,     37,   1.07,Part ch,       ,04/12/2022 11:21:00,04/12/2022 11:51:00,      0,
     63,                   ,    300,     24,     41,       ,OPP    ,     54,   2.06,   2.49,     20,     41,     88,     78,   2.31,Full ch,       ,04/12/2022 12:02:00,04/12/2022 13:30:00,      0,
     62,                   ,    300,     24,     41,       ,OPP    ,     53,   2.06,   2.37,     75,     41,     83,    103,   2.94,Part ch,       ,04/12/2022 14:47:00,04/12/2022 16:11:00,      0,
